case,rate,decoded,non_decoded,nodes_number,life_time,maximum_trans,gen_packets,delay,max_delay,interference_in_node,out_of_range_in_ge,in_range_in_ge,max_sf,time_out,drop_p_async,fairness
LoraWAN 2 gateways,0.2,3904,84,140,1000000,215,5039,179584,1155,0,5039,3988,7,-3988,0,0
LoraWAN 3 gateways,0.2,4626,68,140,1000000,215,5039,212796,1155,0,5039,4679,7,-4694,0,0
Multihop 1 gateways,0.3,6420,444,140,1000000,215,7077,683615,1155,71,0,6864,7,13,129,0.999534
LoraWAN 1 gateways,0.3,1773,30,140,1000000,215,6968,81558,1155,0,5165,1803,7,0,0,0
LoraWAN 2 gateways,0.3,5352,118,140,1000000,215,6968,246192,1155,0,6968,5470,7,-5470,0,0
LoraWAN 3 gateways,0.3,6369,107,140,1000000,215,6968,292974,1155,0,6968,6445,7,-6476,0,0
Multihop 1 gateways,0.4,7942,632,140,1000000,215,8916,846784,1155,115,0,8574,7,32,195,0.999448
LoraWAN 1 gateways,0.4,2113,56,140,1000000,215,8691,97198,1155,0,6522,2169,7,0,0,0
LoraWAN 2 gateways,0.4,6668,230,140,1000000,215,8691,306728,1155,0,8691,6899,7,-6898,0,0
LoraWAN 3 gateways,0.4,7890,238,140,1000000,215,8691,362940,1155,0,8691,8067,7,-8128,0,0
Multihop 1 gateways,0.5,9387,702,140,1000000,215,10540,991787,1155,153,0,10089,7,19,279,0.998948
LoraWAN 1 gateways,0.5,2473,66,140,1000000,215,10126,113758,1155,0,7587,2539,7,0,0,0
LoraWAN 2 gateways,0.5,7693,312,140,1000000,215,10126,353878,1155,0,10126,8005,7,-8005,0,0
LoraWAN 3 gateways,0.5,9164,317,140,1000000,215,10126,421544,1155,0,10126,9396,7,-9481,0,0
Multihop 1 gateways,0.6,9730,1594,140,1000000,215,11935,1019420,1155,241,0,11324,7,45,325,0.99769
LoraWAN 1 gateways,0.6,2742,89,140,1000000,215,11372,126132,1155,0,8541,2831,7,0,0,0
LoraWAN 2 gateways,0.6,8624,424,140,1000000,215,11372,396704,1155,0,11372,9048,7,-9048,0,0
LoraWAN 3 gateways,0.6,10302,366,140,1000000,215,11372,473892,1155,0,11372,10576,7,-10668,0,0
Multihop 1 gateways,0.7,10866,1570,140,1000000,215,13200,1133844,1155,266,0,12437,7,57,441,0.996896
LoraWAN 1 gateways,0.7,3059,81,140,1000000,215,12468,140714,1155,0,9328,3140,7,0,0,0
LoraWAN 2 gateways,0.7,9421,475,140,1000000,215,12468,433366,1155,0,12468,9896,7,-9896,0,0
LoraWAN 3 gateways,0.7,11289,385,140,1000000,215,12468,519294,1155,0,12468,11569,7,-11674,0,0
Multihop 1 gateways,0.8,11585,2009,140,1000000,215,14424,1201020,1155,297,0,13594,7,60,473,0.995753
LoraWAN 1 gateways,0.8,3264,113,140,1000000,215,13493,150144,1155,0,10116,3377,7,0,0,0
LoraWAN 2 gateways,0.8,10213,491,140,1000000,215,13493,469798,1155,0,13493,10704,7,-10704,0,0
LoraWAN 3 gateways,0.8,12170,472,140,1000000,215,13493,559820,1155,0,13493,12535,7,-12642,0,0
Multihop 1 gateways,0.9,12869,1687,140,1000000,215,15609,1329800,1155,391,0,14556,7,86,576,0.997337
LoraWAN 1 gateways,0.9,3430,183,140,1000000,215,14415,157780,1155,0,10802,3613,7,0,0,0
LoraWAN 2 gateways,0.9,10783,632,140,1000000,215,14415,496018,1155,0,14415,11416,7,-11415,0,0
LoraWAN 3 gateways,0.9,12969,593,140,1000000,215,14415,596574,1155,0,14415,13383,7,-13562,0,0
Multihop 1 gateways,1,13311,2106,140,1000000,215,16600,1373384,1155,439,0,15417,7,90,654,0.998308
LoraWAN 1 gateways,1,3676,146,140,1000000,215,15209,169096,1155,0,11387,3822,7,0,0,0
LoraWAN 2 gateways,1,11367,678,140,1000000,215,15209,522882,1155,0,15209,12045,7,-12045,0,0
LoraWAN 3 gateways,1,13644,615,140,1000000,215,15209,627624,1155,0,15209,14123,7,-14259,0,0
Multihop 1 gateways,0.1,2587,66,140,1000000,215,2705,319536,1155,21,0,2653,7,4,27,0.998576
LoraWAN 1 gateways,0.1,636,6,140,1000000,215,2704,29256,1155,0,2062,642,7,0,0,0
LoraWAN 2 gateways,0.1,1186,3,140,1000000,215,2704,54556,1155,0,2704,1189,7,-1189,0,0
LoraWAN 3 gateways,0.1,2155,12,140,1000000,215,2704,99130,1155,0,2704,2166,7,-2167,0,0
Multihop 1 gateways,0.2,4459,446,140,1000000,215,5073,548048,1155,39,0,4905,7,12,117,0.990571
LoraWAN 1 gateways,0.2,1196,16,140,1000000,215,5039,55016,1155,0,3827,1212,7,0,0,0
LoraWAN 2 gateways,0.2,2278,22,140,1000000,215,5039,104788,1155,0,5039,2300,7,-2300,0,0
LoraWAN 3 gateways,0.2,4069,47,140,1000000,215,5039,187174,1155,0,5039,4111,7,-4116,0,0
Multihop 1 gateways,0.3,6335,431,140,1000000,215,7109,771988,1155,114,0,6766,7,16,213,0.995647
LoraWAN 1 gateways,0.3,1671,24,140,1000000,215,6968,76866,1155,0,5273,1695,7,0,0,0
LoraWAN 2 gateways,0.3,3141,35,140,1000000,215,6968,144486,1155,0,6968,3176,7,-3176,0,0
LoraWAN 3 gateways,0.3,5606,86,140,1000000,215,6968,257876,1155,0,6968,5679,7,-5692,0,0
Multihop 1 gateways,0.4,7675,772,140,1000000,215,8959,925055,1155,149,0,8448,7,18,345,0.987686
LoraWAN 1 gateways,0.4,2067,44,140,1000000,215,8691,95082,1155,0,6580,2111,7,0,0,0
LoraWAN 2 gateways,0.4,3943,39,140,1000000,215,8691,181378,1155,0,8691,3983,7,-3982,0,0
LoraWAN 3 gateways,0.4,6944,145,140,1000000,215,8691,319424,1155,0,8691,7064,7,-7089,0,0
Multihop 1 gateways,0.5,8969,897,140,1000000,215,10605,1072475,1155,245,0,9868,7,45,449,0.988117
LoraWAN 1 gateways,0.5,2388,79,140,1000000,215,10126,109848,1155,0,7659,2467,7,0,0,0
LoraWAN 2 gateways,0.5,4511,83,140,1000000,215,10126,207506,1155,0,10126,4594,7,-4594,0,0
LoraWAN 3 gateways,0.5,8106,158,140,1000000,215,10126,372876,1155,0,10126,8239,7,-8264,0,0
Multihop 1 gateways,0.6,9947,1177,140,1000000,215,12062,1198427,1155,272,0,11124,7,34,632,0.98335
LoraWAN 1 gateways,0.6,2711,53,140,1000000,215,11372,124706,1155,0,8608,2764,7,0,0,0
LoraWAN 2 gateways,0.6,5066,98,140,1000000,215,11372,233036,1155,0,11372,5164,7,-5164,0,0
LoraWAN 3 gateways,0.6,9046,226,140,1000000,215,11372,416116,1155,0,11372,9244,7,-9272,0,0
Multihop 1 gateways,0.7,10950,1355,140,1000000,215,13408,1306793,1155,295,0,12306,7,49,759,0.988205
LoraWAN 1 gateways,0.7,2960,110,140,1000000,215,12468,136160,1155,0,9398,3070,7,0,0,0
LoraWAN 2 gateways,0.7,5570,120,140,1000000,215,12468,256220,1155,0,12468,5690,7,-5690,0,0
LoraWAN 3 gateways,0.7,9945,265,140,1000000,215,12468,457470,1155,0,12468,10160,7,-10210,0,0
Multihop 1 gateways,0.8,11686,1719,140,1000000,215,14696,1380677,1155,346,0,13405,7,78,867,0.986928
LoraWAN 1 gateways,0.8,3148,120,140,1000000,215,13493,144808,1155,0,10225,3268,7,0,0,0
LoraWAN 2 gateways,0.8,6043,110,140,1000000,215,13493,277978,1155,0,13493,6153,7,-6153,0,0
LoraWAN 3 gateways,0.8,10708,293,140,1000000,215,13493,492568,1155,0,13493,10951,7,-11001,0,0
Multihop 1 gateways,0.9,12525,1751,140,1000000,215,15838,1466069,1155,440,0,14276,7,92,1030,0.984123
LoraWAN 1 gateways,0.9,3403,127,140,1000000,215,14415,156538,1155,0,10885,3530,7,0,0,0
LoraWAN 2 gateways,0.9,6456,132,140,1000000,215,14415,296976,1155,0,14415,6588,7,-6588,0,0
LoraWAN 3 gateways,0.9,11448,344,140,1000000,215,14415,526608,1155,0,14415,11748,7,-11792,0,0
Multihop 1 gateways,1,13054,2093,140,1000000,215,16901,1519105,1155,508,0,15149,7,58,1188,0.978618
LoraWAN 1 gateways,1,3539,143,140,1000000,215,15209,162794,1155,0,11527,3682,7,0,0,0
LoraWAN 2 gateways,1,6776,164,140,1000000,215,15209,311696,1155,0,15209,6940,7,-6940,0,0
LoraWAN 3 gateways,1,12084,340,140,1000000,215,15209,555864,1155,0,15209,12366,7,-12424,0,0
Multihop 1 gateways,0.1,2624,60,140,1000000,215,2708,270659,1155,5,0,2684,7,0,19,0.999642
LoraWAN 1 gateways,0.1,752,6,140,1000000,215,2704,34592,1155,0,1946,758,7,0,0,0
LoraWAN 2 gateways,0.1,1916,8,140,1000000,215,2704,88136,1155,0,2704,1924,7,-1924,0,0
LoraWAN 3 gateways,0.1,2590,17,140,1000000,215,2704,119140,1155,0,2704,2605,7,-2607,0,0
Multihop 1 gateways,0.2,4850,172,140,1000000,215,5069,498355,1155,15,0,5022,7,3,29,0.999613
LoraWAN 1 gateways,0.2,1366,13,140,1000000,215,5039,62836,1155,0,3660,1379,7,0,0,0
LoraWAN 2 gateways,0.2,3619,25,140,1000000,215,5039,166474,1155,0,5039,3644,7,-3644,0,0
LoraWAN 3 gateways,0.2,4820,43,140,1000000,215,5039,221720,1155,0,5039,4856,7,-4863,0,0
Multihop 1 gateways,0.3,6541,448,140,1000000,215,7078,669761,1155,13,0,6989,7,9,67,0.999853
LoraWAN 1 gateways,0.3,2012,46,140,1000000,215,6968,92552,1155,0,4910,2058,7,0,0,0
LoraWAN 2 gateways,0.3,4967,50,140,1000000,215,6968,228482,1155,0,6968,5017,7,-5017,0,0
LoraWAN 3 gateways,0.3,6658,98,140,1000000,215,6968,306268,1155,0,6968,6721,7,-6756,0,0
Multihop 1 gateways,0.4,8148,638,140,1000000,215,8932,827651,1155,41,0,8786,7,5,100,0.996633
LoraWAN 1 gateways,0.4,2411,52,140,1000000,215,8691,110906,1155,0,6228,2463,7,0,0,0
LoraWAN 2 gateways,0.4,6147,100,140,1000000,215,8691,282762,1155,0,8691,6249,7,-6247,0,0
LoraWAN 3 gateways,0.4,8214,194,140,1000000,215,8691,377844,1155,0,8691,8365,7,-8408,0,0
Multihop 1 gateways,0.5,9447,896,140,1000000,215,10550,953485,1155,53,0,10343,7,16,138,0.997933
LoraWAN 1 gateways,0.5,2823,82,140,1000000,215,10126,129858,1155,0,7221,2905,7,0,0,0
LoraWAN 2 gateways,0.5,7158,139,140,1000000,215,10126,329268,1155,0,10126,7297,7,-7297,0,0
LoraWAN 3 gateways,0.5,9556,234,140,1000000,215,10126,439576,1155,0,10126,9741,7,-9790,0,0
Multihop 1 gateways,0.6,10345,1298,140,1000000,215,11938,1043506,1155,70,0,11644,7,17,208,0.999109
LoraWAN 1 gateways,0.6,3133,89,140,1000000,215,11372,144118,1155,0,8150,3222,7,0,0,0
LoraWAN 2 gateways,0.6,7977,225,140,1000000,215,11372,366942,1155,0,11372,8202,7,-8202,0,0
LoraWAN 3 gateways,0.6,10744,281,140,1000000,215,11372,494224,1155,0,11372,10973,7,-11025,0,0
Multihop 1 gateways,0.7,11268,1690,140,1000000,215,13269,1129239,1155,67,0,12959,7,25,219,0.982516
LoraWAN 1 gateways,0.7,3407,146,140,1000000,215,12468,156722,1155,0,8915,3553,7,0,0,0
LoraWAN 2 gateways,0.7,8744,240,140,1000000,215,12468,402224,1155,0,12468,8984,7,-8984,0,0
LoraWAN 3 gateways,0.7,11739,355,140,1000000,215,12468,539994,1155,0,12468,12023,7,-12094,0,0
Multihop 1 gateways,0.8,12589,1505,140,1000000,215,14478,1253856,1155,88,0,14094,7,24,272,0.998084
LoraWAN 1 gateways,0.8,3715,149,140,1000000,215,13493,170890,1155,0,9629,3864,7,0,0,0
LoraWAN 2 gateways,0.8,9468,277,140,1000000,215,13493,435528,1155,0,13493,9745,7,-9745,0,0
LoraWAN 3 gateways,0.8,12649,448,140,1000000,215,13493,581854,1155,0,13493,13005,7,-13097,0,0
Multihop 1 gateways,0.9,12968,2205,140,1000000,215,15644,1288986,1155,135,0,15173,7,20,316,0.998939
LoraWAN 1 gateways,0.9,3973,169,140,1000000,215,14415,182758,1155,0,10273,4142,7,0,0,0
LoraWAN 2 gateways,0.9,10098,311,140,1000000,215,14415,464508,1155,0,14415,10409,7,-10409,0,0
LoraWAN 3 gateways,0.9,13546,436,140,1000000,215,14415,623116,1155,0,14415,13879,7,-13982,0,0
Multihop 1 gateways,1,14134,2037,140,1000000,215,16677,1405066,1155,119,0,16171,7,27,360,0.998715
LoraWAN 1 gateways,1,4143,196,140,1000000,215,15209,190578,1155,0,10870,4339,7,0,0,0
LoraWAN 2 gateways,1,10592,362,140,1000000,215,15209,487232,1155,0,15209,10954,7,-10954,0,0
LoraWAN 3 gateways,1,14271,499,140,1000000,215,15209,656466,1155,0,15209,14656,7,-14770,0,0
Multihop 1 gateways,0.1,2634,43,140,1000000,215,2705,294604,1155,7,0,2677,7,2,19,0.999983
LoraWAN 1 gateways,0.1,745,8,140,1000000,215,2704,34270,1155,0,1951,753,7,0,0,0
LoraWAN 2 gateways,0.1,1686,15,140,1000000,215,2704,77556,1155,0,2704,1702,7,-1701,0,0
LoraWAN 3 gateways,0.1,2285,21,140,1000000,215,2704,105110,1155,0,2704,2302,7,-2306,0,0
Multihop 1 gateways,0.2,4783,216,140,1000000,215,5074,529802,1155,18,0,4999,7,2,55,0.999921
LoraWAN 1 gateways,0.2,1354,10,140,1000000,215,5039,62284,1155,0,3675,1364,7,0,0,0
LoraWAN 2 gateways,0.2,3243,26,140,1000000,215,5039,149178,1155,0,5039,3269,7,-3269,0,0
LoraWAN 3 gateways,0.2,4275,60,140,1000000,215,5039,196650,1155,0,5039,4319,7,-4335,0,0
Multihop 1 gateways,0.3,6522,436,140,1000000,215,7095,717606,1155,42,0,6958,7,11,84,0.999641
LoraWAN 1 gateways,0.3,1914,48,140,1000000,215,6968,88044,1155,0,5006,1962,7,0,0,0
LoraWAN 2 gateways,0.3,4395,58,140,1000000,215,6968,202170,1155,0,6968,4453,7,-4453,0,0
LoraWAN 3 gateways,0.3,5909,81,140,1000000,215,6968,271814,1155,0,6968,5964,7,-5990,0,0
Multihop 1 gateways,0.4,7971,783,140,1000000,215,8957,863621,1155,66,0,8755,7,11,126,0.999206
LoraWAN 1 gateways,0.4,2334,78,140,1000000,215,8691,107364,1155,0,6278,2413,7,1,0,0
LoraWAN 2 gateways,0.4,5445,88,140,1000000,215,8691,250470,1155,0,8691,5535,7,-5533,0,0
LoraWAN 3 gateways,0.4,7329,150,140,1000000,215,8691,337134,1155,0,8691,7444,7,-7479,0,0
Multihop 1 gateways,0.5,9531,775,140,1000000,215,10592,1030263,1155,82,0,10306,7,12,192,0.999335
LoraWAN 1 gateways,0.5,2735,83,140,1000000,215,10126,125810,1155,0,7308,2818,7,0,0,0
LoraWAN 2 gateways,0.5,6392,97,140,1000000,215,10126,294032,1155,0,10126,6489,7,-6489,0,0
LoraWAN 3 gateways,0.5,8534,189,140,1000000,215,10126,392564,1155,0,10126,8665,7,-8723,0,0
Multihop 1 gateways,0.6,10488,1142,140,1000000,215,12040,1142279,1155,112,0,11630,7,23,275,0.999787
LoraWAN 1 gateways,0.6,3057,94,140,1000000,215,11372,140622,1155,0,8221,3151,7,0,0,0
LoraWAN 2 gateways,0.6,7178,137,140,1000000,215,11372,330188,1155,0,11372,7315,7,-7315,0,0
LoraWAN 3 gateways,0.6,9612,234,140,1000000,215,11372,442152,1155,0,11372,9775,7,-9846,0,0
Multihop 1 gateways,0.7,11413,1406,140,1000000,215,13320,1231960,1155,147,0,12819,7,35,319,0.998624
LoraWAN 1 gateways,0.7,3338,88,140,1000000,215,12468,153548,1155,0,9042,3426,7,0,0,0
LoraWAN 2 gateways,0.7,7815,167,140,1000000,215,12468,359490,1155,0,12468,7982,7,-7982,0,0
LoraWAN 3 gateways,0.7,10481,277,140,1000000,215,12468,482126,1155,0,12468,10667,7,-10758,0,0
Multihop 1 gateways,0.8,12036,1957,140,1000000,215,14582,1272328,1155,171,0,13994,7,32,386,0.991901
LoraWAN 1 gateways,0.8,3618,122,140,1000000,215,13493,166428,1155,0,9753,3740,7,0,0,0
LoraWAN 2 gateways,0.8,8436,264,140,1000000,215,13493,388056,1155,0,13493,8700,7,-8700,0,0
LoraWAN 3 gateways,0.8,11276,379,140,1000000,215,13493,518696,1155,0,13493,11575,7,-11655,0,0
Multihop 1 gateways,0.9,13292,1823,140,1000000,215,15794,1421826,1155,164,0,15117,7,53,462,0.996976
LoraWAN 1 gateways,0.9,3889,156,140,1000000,215,14415,178894,1155,0,10370,4045,7,0,0,0
LoraWAN 2 gateways,0.9,9044,283,140,1000000,215,14415,416024,1155,0,14415,9328,7,-9327,0,0
LoraWAN 3 gateways,0.9,12126,332,140,1000000,215,14415,557796,1155,0,14415,12367,7,-12458,0,0
Multihop 1 gateways,1,14164,1902,140,1000000,215,16830,1508580,1155,187,0,16068,7,56,521,0.999311
LoraWAN 1 gateways,1,4042,184,140,1000000,215,15209,185932,1155,0,10983,4226,7,0,0,0
LoraWAN 2 gateways,1,9458,289,140,1000000,215,15209,435068,1155,0,15209,9747,7,-9747,0,0
LoraWAN 3 gateways,1,12724,453,140,1000000,215,15209,585304,1155,0,15209,13015,7,-13177,0,0
