case,rate,decoded,non_decoded,nodes_number,life_time,maximum_trans,gen_packets,delay,max_delay,interference_in_node,out_of_range_in_ge,in_range_in_ge,max_sf,time_out,drop_p_async,fairness
Multihop 1 gateways,0.3,3838,144,80,1000000,215,4056,392739,1155,26,0,3982,7,5,43,0.998777
LoraWAN 1 gateways,0.3,1189,24,80,1000000,215,3982,54694,1155,0,2769,1213,7,0,0,0
LoraWAN 2 gateways,0.3,2185,27,80,1000000,215,3982,100510,1155,0,3982,2212,7,-2212,0,0
LoraWAN 3 gateways,0.3,3163,57,80,1000000,215,3982,145498,1155,0,3982,3203,7,-3220,0,0
Multihop 1 gateways,0.4,4839,178,80,1000000,215,5107,494988,1155,24,0,5017,7,3,63,0.999849
LoraWAN 1 gateways,0.4,1496,34,80,1000000,215,4974,68816,1155,0,3444,1530,7,0,0,0
LoraWAN 2 gateways,0.4,2732,32,80,1000000,215,4974,125672,1155,0,4974,2765,7,-2764,0,0
LoraWAN 3 gateways,0.4,3986,68,80,1000000,215,4974,183356,1155,0,4974,4029,7,-4054,0,0
Multihop 1 gateways,0.5,5681,243,80,1000000,215,6046,578921,1155,37,0,5924,7,2,83,0.999194
LoraWAN 1 gateways,0.5,1774,48,80,1000000,215,5788,81604,1155,0,3965,1823,7,1,0,0
LoraWAN 2 gateways,0.5,3160,28,80,1000000,215,5788,145360,1155,0,5788,3189,7,-3188,0,0
LoraWAN 3 gateways,0.5,4564,114,80,1000000,215,5788,209944,1155,0,5788,4636,7,-4678,0,0
Multihop 1 gateways,0.6,6313,384,80,1000000,215,6857,644477,1155,41,0,6698,7,6,113,0.998149
LoraWAN 1 gateways,0.6,2014,49,80,1000000,215,6513,92644,1155,0,4450,2063,7,0,0,0
LoraWAN 2 gateways,0.6,3511,39,80,1000000,215,6513,161506,1155,0,6513,3550,7,-3550,0,0
LoraWAN 3 gateways,0.6,5128,108,80,1000000,215,6513,235888,1155,0,6513,5192,7,-5236,0,0
Multihop 1 gateways,0.7,6882,494,80,1000000,215,7592,694835,1155,48,0,7376,7,11,157,0.996963
LoraWAN 1 gateways,0.7,2188,52,80,1000000,215,7150,100648,1155,0,4910,2240,7,0,0,0
LoraWAN 2 gateways,0.7,3894,60,80,1000000,215,7150,179124,1155,0,7150,3954,7,-3954,0,0
LoraWAN 3 gateways,0.7,5655,131,80,1000000,215,7150,260130,1155,0,7150,5732,7,-5786,0,0
Multihop 1 gateways,0.8,7634,472,80,1000000,215,8308,774044,1155,44,0,8106,7,6,152,0.999703
LoraWAN 1 gateways,0.8,2359,47,80,1000000,215,7741,108514,1155,0,5335,2406,7,0,0,0
LoraWAN 2 gateways,0.8,4205,65,80,1000000,215,7741,193430,1155,0,7741,4270,7,-4270,0,0
LoraWAN 3 gateways,0.8,6048,177,80,1000000,215,7741,278208,1155,0,7741,6186,7,-6225,0,0
Multihop 1 gateways,0.9,8085,636,80,1000000,215,8979,812735,1155,64,0,8721,7,7,187,0.999288
LoraWAN 1 gateways,0.9,2516,36,80,1000000,215,8232,115736,1155,0,5680,2552,7,0,0,0
LoraWAN 2 gateways,0.9,4449,71,80,1000000,215,8232,204654,1155,0,8232,4520,7,-4520,0,0
LoraWAN 3 gateways,0.9,6524,173,80,1000000,215,8232,300104,1155,0,8232,6638,7,-6697,0,0
Multihop 1 gateways,1,8437,834,80,1000000,215,9586,848725,1155,72,0,9271,7,9,234,0.998566
LoraWAN 1 gateways,1,2654,70,80,1000000,215,8696,122084,1155,0,5972,2724,7,0,0,0
LoraWAN 2 gateways,1,4718,70,80,1000000,215,8696,217028,1155,0,8696,4788,7,-4788,0,0
LoraWAN 3 gateways,1,6802,194,80,1000000,215,8696,312892,1155,0,8696,6942,7,-6996,0,0
Multihop 1 gateways,0.1,1520,39,80,1000000,215,1570,180836,1155,7,0,1559,7,0,4,0.999539
LoraWAN 1 gateways,0.1,356,0,80,1000000,215,1568,16376,1155,0,1212,356,7,0,0,0
LoraWAN 2 gateways,0.1,1205,3,80,1000000,215,1568,55430,1155,0,1568,1208,7,-1208,0,0
LoraWAN 3 gateways,0.1,1415,1,80,1000000,215,1568,65090,1155,0,1568,1416,7,-1416,0,0
Multihop 1 gateways,0.2,2790,60,80,1000000,215,2903,339721,1155,12,0,2850,7,2,39,0.999516
LoraWAN 1 gateways,0.2,619,2,80,1000000,215,2879,28474,1155,0,2258,621,7,0,0,0
LoraWAN 2 gateways,0.2,2267,13,80,1000000,215,2879,104282,1155,0,2879,2280,7,-2280,0,0
LoraWAN 3 gateways,0.2,2618,18,80,1000000,215,2879,120428,1155,0,2879,2636,7,-2636,0,0
Multihop 1 gateways,0.3,3848,113,80,1000000,215,4077,462918,1155,30,0,3961,7,4,82,0.998334
LoraWAN 1 gateways,0.3,808,4,80,1000000,215,3982,37168,1155,0,3170,812,7,0,0,0
LoraWAN 2 gateways,0.3,3153,27,80,1000000,215,3982,145038,1155,0,3982,3180,7,-3180,0,0
LoraWAN 3 gateways,0.3,3629,18,80,1000000,215,3982,166934,1155,0,3982,3647,7,-3647,0,0
Multihop 1 gateways,0.4,4762,213,80,1000000,215,5143,574135,1155,52,0,4976,7,2,114,0.999414
LoraWAN 1 gateways,0.4,1029,2,80,1000000,215,4974,47334,1155,0,3943,1031,7,0,0,0
LoraWAN 2 gateways,0.4,3842,51,80,1000000,215,4974,176732,1155,0,4974,3894,7,-3893,0,0
LoraWAN 3 gateways,0.4,4489,46,80,1000000,215,4974,206494,1155,0,4974,4536,7,-4535,0,0
Multihop 1 gateways,0.5,5500,318,80,1000000,215,6088,656405,1155,74,0,5818,7,8,188,0.996753
LoraWAN 1 gateways,0.5,1202,23,80,1000000,215,5788,55292,1155,0,4563,1225,7,0,0,0
LoraWAN 2 gateways,0.5,4505,47,80,1000000,215,5788,207230,1155,0,5788,4553,7,-4552,0,0
LoraWAN 3 gateways,0.5,5203,58,80,1000000,215,5788,239338,1155,0,5788,5262,7,-5261,0,0
Multihop 1 gateways,0.6,6092,531,80,1000000,215,6944,718377,1155,94,0,6624,7,11,216,0.998782
LoraWAN 1 gateways,0.6,1378,16,80,1000000,215,6513,63388,1155,0,5119,1394,7,0,0,0
LoraWAN 2 gateways,0.6,5016,92,80,1000000,215,6513,230736,1155,0,6513,5108,7,-5108,0,0
LoraWAN 3 gateways,0.6,5849,86,80,1000000,215,6513,269054,1155,0,6513,5935,7,-5935,0,0
Multihop 1 gateways,0.7,6058,1258,80,1000000,215,7687,700832,1155,103,0,7317,7,17,251,0.990211
LoraWAN 1 gateways,0.7,1480,26,80,1000000,215,7150,68080,1155,0,5644,1506,7,0,0,0
LoraWAN 2 gateways,0.7,5519,91,80,1000000,215,7150,253874,1155,0,7150,5610,7,-5610,0,0
LoraWAN 3 gateways,0.7,6426,89,80,1000000,215,7150,295596,1155,0,7150,6515,7,-6515,0,0
Multihop 1 gateways,0.8,7681,359,80,1000000,215,8462,909101,1155,127,0,8040,7,12,283,0.997688
LoraWAN 1 gateways,0.8,1644,22,80,1000000,215,7741,75624,1155,0,6075,1666,7,0,0,0
LoraWAN 2 gateways,0.8,5998,116,80,1000000,215,7741,275908,1155,0,7741,6114,7,-6114,0,0
LoraWAN 3 gateways,0.8,6977,92,80,1000000,215,7741,320942,1155,0,7741,7069,7,-7069,0,0
Multihop 1 gateways,0.9,7844,837,80,1000000,215,9166,912161,1155,136,0,8681,7,9,340,0.992436
LoraWAN 1 gateways,0.9,1708,28,80,1000000,215,8232,78568,1155,0,6496,1736,7,0,0,0
LoraWAN 2 gateways,0.9,6362,152,80,1000000,215,8232,292652,1155,0,8232,6514,7,-6514,0,0
LoraWAN 3 gateways,0.9,7442,79,80,1000000,215,8232,342332,1155,0,8232,7521,7,-7521,0,0
Multihop 1 gateways,1,8181,995,80,1000000,215,9773,943632,1155,177,0,9176,7,18,402,0.996735
LoraWAN 1 gateways,1,1796,36,80,1000000,215,8696,82616,1155,0,6864,1832,7,0,0,0
LoraWAN 2 gateways,1,6704,161,80,1000000,215,8696,308384,1155,0,8696,6865,7,-6865,0,0
LoraWAN 3 gateways,1,7843,114,80,1000000,215,8696,360778,1155,0,8696,7957,7,-7957,0,0
Multihop 1 gateways,0.1,1529,18,80,1000000,215,1570,191063,1155,6,0,1547,7,2,15,0.999344
LoraWAN 1 gateways,0.1,388,0,80,1000000,215,1568,17848,1155,0,1180,388,7,0,0,0
LoraWAN 2 gateways,0.1,1011,3,80,1000000,215,1568,46506,1155,0,1568,1014,7,-1014,0,0
LoraWAN 3 gateways,0.1,1145,2,80,1000000,215,1568,52670,1155,0,1568,1146,7,-1147,0,0
Multihop 1 gateways,0.2,2794,42,80,1000000,215,2905,342075,1155,24,0,2836,7,4,41,0.999356
LoraWAN 1 gateways,0.2,680,2,80,1000000,215,2879,31280,1155,0,2197,682,7,0,0,0
LoraWAN 2 gateways,0.2,1819,16,80,1000000,215,2879,83674,1155,0,2879,1835,7,-1835,0,0
LoraWAN 3 gateways,0.2,2098,15,80,1000000,215,2879,96508,1155,0,2879,2110,7,-2113,0,0
Multihop 1 gateways,0.3,3733,216,80,1000000,215,4074,450810,1155,27,0,3949,7,6,92,0.999308
LoraWAN 1 gateways,0.3,893,18,80,1000000,215,3982,41078,1155,0,3071,911,7,0,0,0
LoraWAN 2 gateways,0.3,2572,22,80,1000000,215,3982,118312,1155,0,3982,2594,7,-2594,0,0
LoraWAN 3 gateways,0.3,2915,35,80,1000000,215,3982,134090,1155,0,3982,2939,7,-2950,0,0
Multihop 1 gateways,0.4,4672,236,80,1000000,215,5138,568050,1155,57,0,4909,7,23,150,0.998547
LoraWAN 1 gateways,0.4,1156,14,80,1000000,215,4974,53176,1155,0,3804,1170,7,0,0,0
LoraWAN 2 gateways,0.4,3199,43,80,1000000,215,4974,147154,1155,0,4974,3243,7,-3242,0,0
LoraWAN 3 gateways,0.4,3655,39,80,1000000,215,4974,168130,1155,0,4974,3679,7,-3694,0,0
Multihop 1 gateways,0.5,5478,303,80,1000000,215,6104,659594,1155,89,0,5781,7,26,208,0.999127
LoraWAN 1 gateways,0.5,1384,14,80,1000000,215,5788,63664,1155,0,4390,1398,7,0,0,0
LoraWAN 2 gateways,0.5,3685,57,80,1000000,215,5788,169510,1155,0,5788,3743,7,-3742,0,0
LoraWAN 3 gateways,0.5,4206,64,80,1000000,215,5788,193476,1155,0,5788,4248,7,-4270,0,0
Multihop 1 gateways,0.6,6223,308,80,1000000,215,6924,748998,1155,114,0,6531,7,31,248,0.996042
LoraWAN 1 gateways,0.6,1523,18,80,1000000,215,6513,70058,1155,0,4972,1541,7,0,0,0
LoraWAN 2 gateways,0.6,4174,55,80,1000000,215,6513,192004,1155,0,6513,4229,7,-4229,0,0
LoraWAN 3 gateways,0.6,4743,89,80,1000000,215,6513,218178,1155,0,6513,4803,7,-4832,0,0
Multihop 1 gateways,0.7,6820,398,80,1000000,215,7687,808474,1155,113,0,7218,7,33,323,0.995307
LoraWAN 1 gateways,0.7,1671,30,80,1000000,215,7150,76866,1155,0,5449,1701,7,0,0,0
LoraWAN 2 gateways,0.7,4566,61,80,1000000,215,7150,210036,1155,0,7150,4627,7,-4627,0,0
LoraWAN 3 gateways,0.7,5216,55,80,1000000,215,7150,239936,1155,0,7150,5254,7,-5271,0,0
Multihop 1 gateways,0.8,6928,966,80,1000000,215,8434,823424,1155,143,0,7894,7,46,351,0.998338
LoraWAN 1 gateways,0.8,1836,14,80,1000000,215,7741,84456,1155,0,5891,1850,7,0,0,0
LoraWAN 2 gateways,0.8,4958,93,80,1000000,215,7741,228068,1155,0,7741,5051,7,-5051,0,0
LoraWAN 3 gateways,0.8,5661,105,80,1000000,215,7741,260406,1155,0,7741,5736,7,-5766,0,0
Multihop 1 gateways,0.9,7845,668,80,1000000,215,9111,928996,1155,175,0,8514,7,22,401,0.994461
LoraWAN 1 gateways,0.9,1875,28,80,1000000,215,8232,86250,1155,0,6329,1903,7,0,0,0
LoraWAN 2 gateways,0.9,5220,126,80,1000000,215,8232,240120,1155,0,8232,5346,7,-5346,0,0
LoraWAN 3 gateways,0.9,5993,127,80,1000000,215,8232,275678,1155,0,8232,6077,7,-6120,0,0
Multihop 1 gateways,1,8330,743,80,1000000,215,9773,976697,1155,185,0,9073,7,48,467,0.99622
LoraWAN 1 gateways,1,2008,54,80,1000000,215,8696,92368,1155,0,6634,2062,7,0,0,0
LoraWAN 2 gateways,1,5531,120,80,1000000,215,8696,254426,1155,0,8696,5651,7,-5651,0,0
LoraWAN 3 gateways,1,6342,106,80,1000000,215,8696,291732,1155,0,8696,6418,7,-6448,0,0
Multihop 1 gateways,0.1,1531,28,80,1000000,215,1569,155209,1155,3,0,1559,7,0,7,0.999929
LoraWAN 1 gateways,0.1,536,4,80,1000000,215,1568,24656,1155,0,1028,540,7,0,0,0
LoraWAN 2 gateways,0.1,943,3,80,1000000,215,1568,43378,1155,0,1568,946,7,-946,0,0
LoraWAN 3 gateways,0.1,1561,8,80,1000000,215,1568,71806,1155,0,1568,1568,7,-1569,0,0
Multihop 1 gateways,0.2,2801,75,80,1000000,215,2900,281585,1155,4,0,2876,7,2,18,0.99995
LoraWAN 1 gateways,0.2,919,12,80,1000000,215,2879,42274,1155,0,1948,931,7,0,0,0
LoraWAN 2 gateways,0.2,1767,6,80,1000000,215,2879,81282,1155,0,2879,1773,7,-1773,0,0
LoraWAN 3 gateways,0.2,2863,19,80,1000000,215,2879,131698,1155,0,2879,2879,7,-2882,0,0
Multihop 1 gateways,0.3,3834,134,80,1000000,215,4054,376397,1155,20,0,3968,7,14,52,0.999586
LoraWAN 1 gateways,0.3,1232,18,80,1000000,215,3982,56672,1155,0,2732,1250,7,0,0,0
LoraWAN 2 gateways,0.3,2423,20,80,1000000,215,3982,111458,1155,0,3982,2443,7,-2443,0,0
LoraWAN 3 gateways,0.3,3945,44,80,1000000,215,3982,181470,1155,0,3982,3982,7,-3989,0,0
Multihop 1 gateways,0.4,4737,275,80,1000000,215,5096,468731,1155,19,0,5012,7,5,60,0.999213
LoraWAN 1 gateways,0.4,1538,24,80,1000000,215,4974,70748,1155,0,3412,1562,7,0,0,0
LoraWAN 2 gateways,0.4,2998,61,80,1000000,215,4974,137908,1155,0,4974,3060,7,-3059,0,0
LoraWAN 3 gateways,0.4,4929,50,80,1000000,215,4974,226734,1155,0,4974,4974,7,-4979,0,0
Multihop 1 gateways,0.5,5636,246,80,1000000,215,6035,550203,1155,40,0,5882,7,12,101,0.999185
LoraWAN 1 gateways,0.5,1873,34,80,1000000,215,5788,86158,1155,0,3880,1908,7,1,0,0
LoraWAN 2 gateways,0.5,3493,49,80,1000000,215,5788,160678,1155,0,5788,3543,7,-3542,0,0
LoraWAN 3 gateways,0.5,5704,98,80,1000000,215,5788,262384,1155,0,5788,5788,7,-5802,0,0
Multihop 1 gateways,0.6,6226,439,80,1000000,215,6858,605651,1155,30,0,6665,7,31,132,0.99894
LoraWAN 1 gateways,0.6,2115,35,80,1000000,215,6513,97290,1155,0,4363,2150,7,0,0,0
LoraWAN 2 gateways,0.6,3997,37,80,1000000,215,6513,183862,1155,0,6513,4034,7,-4034,0,0
LoraWAN 3 gateways,0.6,6416,117,80,1000000,215,6513,295136,1155,0,6513,6513,7,-6533,0,0
Multihop 1 gateways,0.7,6854,486,80,1000000,215,7566,670772,1155,70,0,7340,7,13,143,0.999614
LoraWAN 1 gateways,0.7,2282,48,80,1000000,215,7150,104972,1155,0,4820,2330,7,0,0,0
LoraWAN 2 gateways,0.7,4305,61,80,1000000,215,7150,198030,1155,0,7150,4366,7,-4366,0,0
LoraWAN 3 gateways,0.7,7038,131,80,1000000,215,7150,323748,1155,0,7150,7150,7,-7169,0,0
Multihop 1 gateways,0.8,7619,421,80,1000000,215,8298,738036,1155,68,0,8040,7,16,174,0.998706
LoraWAN 1 gateways,0.8,2483,60,80,1000000,215,7741,114218,1155,0,5198,2543,7,0,0,0
LoraWAN 2 gateways,0.8,4675,65,80,1000000,215,7741,215050,1155,0,7741,4740,7,-4740,0,0
LoraWAN 3 gateways,0.8,7617,150,80,1000000,215,7741,350382,1155,0,7741,7741,7,-7767,0,0
Multihop 1 gateways,0.9,7918,713,80,1000000,215,8929,763639,1155,72,0,8631,7,33,193,0.998429
LoraWAN 1 gateways,0.9,2592,54,80,1000000,215,8232,119232,1155,0,5586,2646,7,0,0,0
LoraWAN 2 gateways,0.9,4962,70,80,1000000,215,8232,228252,1155,0,8232,5032,7,-5032,0,0
LoraWAN 3 gateways,0.9,8114,156,80,1000000,215,8232,373244,1155,0,8232,8232,7,-8270,0,0
Multihop 1 gateways,1,8466,727,80,1000000,215,9527,808974,1155,79,0,9194,7,23,232,0.998295
LoraWAN 1 gateways,1,2735,98,80,1000000,215,8696,125810,1155,0,5863,2833,7,0,0,0
LoraWAN 2 gateways,1,5242,109,80,1000000,215,8696,241132,1155,0,8696,5351,7,-5351,0,0
LoraWAN 3 gateways,1,8577,147,80,1000000,215,8696,394542,1155,0,8696,8696,7,-8724,0,0
