case,rate,decoded,non_decoded,nodes_number,life_time,maximum_trans,gen_packets,delay,max_delay,interference_in_node,out_of_range_in_ge,in_range_in_ge,max_sf,time_out,drop_p_async,fairness,power_consumption
LoraWAN 2 gateways,0.6,5021,87,159,1000000,215,12935,39.4286,1155,0,12935,5108,7,-5108,0,0,5.4711
LoraWAN 3 gateways,0.6,8775,172,159,1000000,215,12935,39.4286,1155,0,12935,8947,7,-8947,0,0,5.4711
Multihop 1 gateways,0.7,11754,1159,159,1000000,215,15625,147.286,1155,615,0,12913,7,167,1930,0.987023,11.8581
LoraWAN 1 gateways,0.7,1235,10,159,1000000,215,14136,11.5,1155,0,12891,1245,7,0,0,0,5.56126
LoraWAN 2 gateways,0.7,5489,94,159,1000000,215,14136,39.4286,1155,0,14136,5584,7,-5583,0,0,5.56126
LoraWAN 3 gateways,0.7,9563,208,159,1000000,215,14136,39.4286,1155,0,14136,9772,7,-9771,0,0,5.56126
Multihop 1 gateways,0.8,12824,1181,159,1000000,215,17171,147.286,1155,715,0,14005,7,205,2246,0.988199,12.2751
LoraWAN 1 gateways,0.8,1356,22,159,1000000,215,15307,11.5,1155,0,13929,1378,7,0,0,0,5.64918
LoraWAN 2 gateways,0.8,5964,88,159,1000000,215,15307,39.4286,1155,0,15307,6052,7,-6052,0,0,5.64918
LoraWAN 3 gateways,0.8,10436,191,159,1000000,215,15307,39.4286,1155,0,15307,10627,7,-10627,0,0,5.64918
Multihop 1 gateways,0.9,13357,1602,159,1000000,215,18566,147.286,1155,812,0,14959,7,229,2566,0.985817,12.6297
LoraWAN 1 gateways,0.9,1436,12,159,1000000,215,16329,11.5,1155,0,14881,1448,7,0,0,0,5.72591
LoraWAN 2 gateways,0.9,6341,145,159,1000000,215,16329,39.4286,1155,0,16329,6486,7,-6486,0,0,5.72591
LoraWAN 3 gateways,0.9,11051,264,159,1000000,215,16329,39.4286,1155,0,16329,11315,7,-11315,0,0,5.72591
Multihop 1 gateways,1,14388,1412,159,1000000,215,19947,147.286,1155,967,0,15801,7,257,2923,0.975706,12.9712
LoraWAN 1 gateways,1,1472,30,159,1000000,215,17257,11.5,1155,0,15755,1502,7,0,0,0,5.79558
LoraWAN 2 gateways,1,6642,193,159,1000000,215,17257,39.4286,1155,0,17257,6835,7,-6835,0,0,5.79558
LoraWAN 3 gateways,1,11589,330,159,1000000,215,17257,39.4286,1155,0,17257,11919,7,-11919,0,0,5.79558
Multihop 1 gateways,0.1,2831,71,159,1000000,215,3109,194.889,1155,72,0,2902,7,5,130,0.997772,18.9545
LoraWAN 1 gateways,0.1,212,0,159,1000000,215,3109,9.2,1155,0,2897,212,7,0,0,0,4.73341
LoraWAN 2 gateways,0.1,1103,5,159,1000000,215,3109,39.4286,1155,0,3109,1108,7,-1108,0,0,4.73341
LoraWAN 3 gateways,0.1,1734,12,159,1000000,215,3109,39.4286,1155,0,3109,1746,7,-1746,0,0,4.73341
Multihop 1 gateways,0.2,4987,186,159,1000000,215,5779,194.889,1155,167,0,5174,7,10,429,0.996255,20.2346
LoraWAN 1 gateways,0.2,369,6,159,1000000,215,5714,9.2,1155,0,5339,375,7,0,0,0,4.92898
LoraWAN 2 gateways,0.2,2089,12,159,1000000,215,5714,39.4286,1155,0,5714,2102,7,-2101,0,0,4.92898
LoraWAN 3 gateways,0.2,3283,29,159,1000000,215,5714,39.4286,1155,0,5714,3313,7,-3312,0,0,4.92898
Multihop 1 gateways,0.3,6698,263,159,1000000,215,8092,194.889,1155,336,0,6962,7,21,774,0.985102,21.3357
LoraWAN 1 gateways,0.3,526,2,159,1000000,215,7873,9.2,1155,0,7345,528,7,0,0,0,5.09107
LoraWAN 2 gateways,0.3,2870,24,159,1000000,215,7873,39.4286,1155,0,7873,2894,7,-2894,0,0,5.09107
LoraWAN 3 gateways,0.3,4493,52,159,1000000,215,7873,39.4286,1155,0,7873,4545,7,-4545,0,0,5.09107
Multihop 1 gateways,0.4,7954,629,159,1000000,215,10261,194.889,1155,457,0,8584,7,48,1173,0.985189,22.3309
LoraWAN 1 gateways,0.4,683,2,159,1000000,215,9851,9.2,1155,0,9166,685,7,0,0,0,5.2395
LoraWAN 2 gateways,0.4,3609,46,159,1000000,215,9851,39.4286,1155,0,9851,3655,7,-3655,0,0,5.2395
LoraWAN 3 gateways,0.4,5631,65,159,1000000,215,9851,39.4286,1155,0,9851,5696,7,-5696,0,0,5.2395
Multihop 1 gateways,0.5,9014,773,159,1000000,215,12208,194.889,1155,776,0,9787,7,37,1608,0.953607,23.1658
LoraWAN 1 gateways,0.5,769,4,159,1000000,215,11507,9.2,1155,0,10734,773,7,0,0,0,5.36382
LoraWAN 2 gateways,0.5,4236,45,159,1000000,215,11507,39.4286,1155,0,11507,4281,7,-4281,0,0,5.36382
LoraWAN 3 gateways,0.5,6539,101,159,1000000,215,11507,39.4286,1155,0,11507,6640,7,-6640,0,0,5.36382
Multihop 1 gateways,0.6,10516,474,159,1000000,215,13997,194.889,1155,892,0,10990,7,50,2065,0.964278,23.8672
LoraWAN 1 gateways,0.6,892,6,159,1000000,215,12935,9.2,1155,0,12037,898,7,0,0,0,5.4711
LoraWAN 2 gateways,0.6,4660,86,159,1000000,215,12935,39.4286,1155,0,12935,4746,7,-4746,0,0,5.4711
LoraWAN 3 gateways,0.6,7354,129,159,1000000,215,12935,39.4286,1155,0,12935,7483,7,-7483,0,0,5.4711
Multihop 1 gateways,0.7,10103,1864,159,1000000,215,15622,194.889,1155,1092,0,11967,7,45,2518,0.959926,24.5075
LoraWAN 1 gateways,0.7,979,6,159,1000000,215,14136,9.2,1155,0,13151,985,7,0,0,0,5.56126
LoraWAN 2 gateways,0.7,5137,83,159,1000000,215,14136,39.4286,1155,0,14136,5220,7,-5220,0,0,5.56126
LoraWAN 3 gateways,0.7,8024,144,159,1000000,215,14136,39.4286,1155,0,14136,8168,7,-8168,0,0,5.56126
Multihop 1 gateways,0.8,12315,683,159,1000000,215,17146,194.889,1155,1259,0,12999,7,64,2825,0.949751,25.0472
LoraWAN 1 gateways,0.8,1064,8,159,1000000,215,15307,9.2,1155,0,14235,1072,7,0,0,0,5.64918
LoraWAN 2 gateways,0.8,5643,105,159,1000000,215,15307,39.4286,1155,0,15307,5748,7,-5748,0,0,5.64918
LoraWAN 3 gateways,0.8,8728,143,159,1000000,215,15307,39.4286,1155,0,15307,8871,7,-8871,0,0,5.64918
Multihop 1 gateways,0.9,12202,1414,159,1000000,215,18596,194.889,1155,1496,0,13617,7,79,3405,0.923169,25.5813
LoraWAN 1 gateways,0.9,1140,2,159,1000000,215,16329,9.2,1155,0,15187,1142,7,0,0,0,5.72591
LoraWAN 2 gateways,0.9,5950,160,159,1000000,215,16329,39.4286,1155,0,16329,6110,7,-6110,0,0,5.72591
LoraWAN 3 gateways,0.9,9287,221,159,1000000,215,16329,39.4286,1155,0,16329,9508,7,-9508,0,0,5.72591
Multihop 1 gateways,1,12385,1980,159,1000000,215,19886,194.889,1155,1738,0,14366,7,81,3702,0.945309,26.0528
LoraWAN 1 gateways,1,1158,29,159,1000000,215,17257,9.2,1155,0,16070,1187,7,0,0,0,5.79558
LoraWAN 2 gateways,1,6272,138,159,1000000,215,17257,39.4286,1155,0,17257,6410,7,-6410,0,0,5.79558
LoraWAN 3 gateways,1,9750,252,159,1000000,215,17257,39.4286,1155,0,17257,10002,7,-10002,0,0,5.79558
Multihop 1 gateways,0.1,2831,123,159,1000000,215,3107,242.273,1155,44,0,2954,7,2,107,0.997425,26.9673
LoraWAN 1 gateways,0.1,308,0,159,1000000,215,3109,7.66667,1155,0,2801,308,7,0,0,0,4.73341
LoraWAN 2 gateways,0.1,1327,5,159,1000000,215,3109,40.8889,1155,0,3109,1332,7,-1332,0,0,4.73341
LoraWAN 3 gateways,0.1,2190,12,159,1000000,215,3109,40.8889,1155,0,3109,2202,7,-2202,0,0,4.73341
Multihop 1 gateways,0.2,5100,190,159,1000000,215,5772,242.273,1155,119,0,5290,7,12,351,0.991894,28.562
LoraWAN 1 gateways,0.2,560,0,159,1000000,215,5714,7.66667,1155,0,5154,560,7,0,0,0,4.92898
LoraWAN 2 gateways,0.2,2456,21,159,1000000,215,5714,40.8889,1155,0,5714,2478,7,-2477,0,0,4.92898
LoraWAN 3 gateways,0.2,4050,42,159,1000000,215,5714,40.8889,1155,0,5714,4093,7,-4092,0,0,4.92898
Multihop 1 gateways,0.3,6787,398,159,1000000,215,8089,242.273,1155,202,0,7185,7,26,676,0.991077,29.8089
LoraWAN 1 gateways,0.3,788,4,159,1000000,215,7873,7.66667,1155,0,7081,792,7,0,0,0,5.09107
LoraWAN 2 gateways,0.3,3284,32,159,1000000,215,7873,40.8889,1155,0,7873,3316,7,-3316,0,0,5.09107
LoraWAN 3 gateways,0.3,5512,34,159,1000000,215,7873,40.8889,1155,0,7873,5546,7,-5546,0,0,5.09107
Multihop 1 gateways,0.4,8241,565,159,1000000,215,10275,242.273,1155,424,0,8806,7,28,1017,0.985792,30.9771
LoraWAN 1 gateways,0.4,1018,0,159,1000000,215,9851,7.66667,1155,0,8833,1018,7,0,0,0,5.2395
LoraWAN 2 gateways,0.4,4067,55,159,1000000,215,9851,40.8889,1155,0,9851,4122,7,-4122,0,0,5.2395
LoraWAN 3 gateways,0.4,6859,90,159,1000000,215,9851,40.8889,1155,0,9851,6949,7,-6949,0,0,5.2395
Multihop 1 gateways,0.5,9467,793,159,1000000,215,12233,242.273,1155,505,0,10262,7,51,1417,0.96218,31.9363
LoraWAN 1 gateways,0.5,1106,20,159,1000000,215,11507,7.66667,1155,0,10381,1126,7,0,0,0,5.36382
LoraWAN 2 gateways,0.5,4784,77,159,1000000,215,11507,40.8889,1155,0,11507,4861,7,-4861,0,0,5.36382
LoraWAN 3 gateways,0.5,7978,119,159,1000000,215,11507,40.8889,1155,0,11507,8098,7,-8097,0,0,5.36382
Multihop 1 gateways,0.6,10918,614,159,1000000,215,14007,242.273,1155,597,0,11532,7,35,1843,0.964288,32.7845
LoraWAN 1 gateways,0.6,1297,14,159,1000000,215,12935,7.66667,1155,0,11624,1311,7,0,0,0,5.4711
LoraWAN 2 gateways,0.6,5409,104,159,1000000,215,12935,40.8889,1155,0,12935,5513,7,-5513,0,0,5.4711
LoraWAN 3 gateways,0.6,8971,146,159,1000000,215,12935,40.8889,1155,0,12935,9117,7,-9117,0,0,5.4711
Multihop 1 gateways,0.7,11557,1034,159,1000000,215,15633,242.273,1155,820,0,12593,7,45,2177,0.952739,33.5828
LoraWAN 1 gateways,0.7,1397,24,159,1000000,215,14136,7.66667,1155,0,12715,1421,7,0,0,0,5.56126
LoraWAN 2 gateways,0.7,5836,100,159,1000000,215,14136,40.8889,1155,0,14136,5937,7,-5936,0,0,5.56126
LoraWAN 3 gateways,0.7,9790,186,159,1000000,215,14136,40.8889,1155,0,14136,9977,7,-9976,0,0,5.56126
Multihop 1 gateways,0.8,12376,1130,159,1000000,215,17156,242.273,1155,957,0,13506,7,32,2661,0.933891,34.3202
LoraWAN 1 gateways,0.8,1533,17,159,1000000,215,15307,7.66667,1155,0,13757,1550,7,0,0,0,5.64918
LoraWAN 2 gateways,0.8,6336,107,159,1000000,215,15307,40.8889,1155,0,15307,6443,7,-6443,0,0,5.64918
LoraWAN 3 gateways,0.8,10593,222,159,1000000,215,15307,40.8889,1155,0,15307,10815,7,-10815,0,0,5.64918
Multihop 1 gateways,0.9,12024,2369,159,1000000,215,18635,242.273,1155,1029,0,14395,7,76,3137,0.882967,34.8079
LoraWAN 1 gateways,0.9,1619,30,159,1000000,215,16329,7.66667,1155,0,14680,1649,7,0,0,0,5.72591
LoraWAN 2 gateways,0.9,6703,173,159,1000000,215,16329,40.8889,1155,0,16329,6876,7,-6876,0,0,5.72591
LoraWAN 3 gateways,0.9,11223,267,159,1000000,215,16329,40.8889,1155,0,16329,11490,7,-11490,0,0,5.72591
Multihop 1 gateways,1,13178,2111,159,1000000,215,20012,242.273,1155,1182,0,15290,7,84,3457,0.945003,35.4341
LoraWAN 1 gateways,1,1690,43,159,1000000,215,17257,7.66667,1155,0,15524,1733,7,0,0,0,5.79558
LoraWAN 2 gateways,1,7082,156,159,1000000,215,17257,40.8889,1155,0,17257,7238,7,-7238,0,0,5.79558
LoraWAN 3 gateways,1,11746,354,159,1000000,215,17257,40.8889,1155,0,17257,12100,7,-12100,0,0,5.79558
Multihop 1 gateways,0.1,2888,93,159,1000000,215,3109,147.286,1155,37,0,2981,7,4,87,0.999212,7.60988
LoraWAN 1 gateways,0.1,234,0,159,1000000,215,3109,11.5,1155,0,2875,234,7,0,0,0,4.73341
LoraWAN 2 gateways,0.1,1110,11,159,1000000,215,3109,39.4286,1155,0,3109,1121,7,-1121,0,0,4.73341
LoraWAN 3 gateways,0.1,2382,16,159,1000000,215,3109,39.4286,1155,0,3109,2398,7,-2398,0,0,4.73341
Multihop 1 gateways,0.2,5100,195,159,1000000,215,5784,147.286,1155,135,0,5295,7,24,330,0.996734,8.47426
LoraWAN 1 gateways,0.2,408,4,159,1000000,215,5714,11.5,1155,0,5302,412,7,0,0,0,4.92898
LoraWAN 2 gateways,0.2,2132,13,159,1000000,215,5714,39.4286,1155,0,5714,2145,7,-2145,0,0,4.92898
LoraWAN 3 gateways,0.2,4357,47,159,1000000,215,5714,39.4286,1155,0,5714,4405,7,-4404,0,0,4.92898
Multihop 1 gateways,0.3,6893,307,159,1000000,215,8091,147.286,1155,218,0,7200,7,35,638,0.99744,9.23375
LoraWAN 1 gateways,0.3,567,6,159,1000000,215,7873,11.5,1155,0,7300,573,7,0,0,0,5.09107
LoraWAN 2 gateways,0.3,2911,29,159,1000000,215,7873,39.4286,1155,0,7873,2940,7,-2940,0,0,5.09107
LoraWAN 3 gateways,0.3,6003,65,159,1000000,215,7873,39.4286,1155,0,7873,6068,7,-6068,0,0,5.09107
Multihop 1 gateways,0.4,8404,431,159,1000000,215,10261,147.286,1155,406,0,8835,7,50,970,0.994506,9.8977
LoraWAN 1 gateways,0.4,764,6,159,1000000,215,9851,11.5,1155,0,9081,770,7,0,0,0,5.2395
LoraWAN 2 gateways,0.4,3601,27,159,1000000,215,9851,39.4286,1155,0,9851,3628,7,-3628,0,0,5.2395
LoraWAN 3 gateways,0.4,7413,156,159,1000000,215,9851,39.4286,1155,0,9851,7569,7,-7569,0,0,5.2395
Multihop 1 gateways,0.5,9239,994,159,1000000,215,12190,147.286,1155,576,0,10236,7,89,1292,0.991932,10.4748
LoraWAN 1 gateways,0.5,840,6,159,1000000,215,11507,11.5,1155,0,10661,846,7,0,0,0,5.36382
LoraWAN 2 gateways,0.5,4184,89,159,1000000,215,11507,39.4286,1155,0,11507,4273,7,-4273,0,0,5.36382
LoraWAN 3 gateways,0.5,8648,154,159,1000000,215,11507,39.4286,1155,0,11507,8804,7,-8802,0,0,5.36382
Multihop 1 gateways,0.6,10795,673,159,1000000,215,13939,147.286,1155,713,0,11468,7,69,1689,0.988182,10.9659
LoraWAN 1 gateways,0.6,944,17,159,1000000,215,12935,11.5,1155,0,11974,961,7,0,0,0,5.4711
LoraWAN 2 gateways,0.6,4768,81,159,1000000,215,12935,39.4286,1155,0,12935,4849,7,-4849,0,0,5.4711
LoraWAN 3 gateways,0.6,9720,198,159,1000000,215,12935,39.4286,1155,0,12935,9918,7,-9918,0,0,5.4711
Multihop 1 gateways,0.7,11265,1371,159,1000000,215,15594,147.286,1155,829,0,12636,7,120,2009,0.987743,11.4227
LoraWAN 1 gateways,0.7,1052,6,159,1000000,215,14136,11.5,1155,0,13078,1058,7,0,0,0,5.56126
LoraWAN 2 gateways,0.7,5143,84,159,1000000,215,14136,39.4286,1155,0,14136,5227,7,-5227,0,0,5.56126
LoraWAN 3 gateways,0.7,10577,272,159,1000000,215,14136,39.4286,1155,0,14136,10850,7,-10849,0,0,5.56126
Multihop 1 gateways,0.8,11647,1882,159,1000000,215,17134,147.286,1155,994,0,13530,7,167,2444,0.984953,11.803
LoraWAN 1 gateways,0.8,1155,11,159,1000000,215,15307,11.5,1155,0,14141,1166,7,0,0,0,5.64918
LoraWAN 2 gateways,0.8,5567,131,159,1000000,215,15307,39.4286,1155,0,15307,5698,7,-5698,0,0,5.64918
LoraWAN 3 gateways,0.8,11401,291,159,1000000,215,15307,39.4286,1155,0,15307,11692,7,-11692,0,0,5.64918
Multihop 1 gateways,0.9,13079,1469,159,1000000,215,18581,147.286,1155,1104,0,14548,7,150,2779,0.983496,12.1874
LoraWAN 1 gateways,0.9,1216,16,159,1000000,215,16329,11.5,1155,0,15097,1232,7,0,0,0,5.72591
LoraWAN 2 gateways,0.9,5968,88,159,1000000,215,16329,39.4286,1155,0,16329,6056,7,-6056,0,0,5.72591
LoraWAN 3 gateways,0.9,12182,382,159,1000000,215,16329,39.4286,1155,0,16329,12564,7,-12564,0,0,5.72591
Multihop 1 gateways,1,12564,2739,159,1000000,215,19861,147.286,1155,1329,0,15304,7,134,3095,0.979186,12.5308
LoraWAN 1 gateways,1,1287,10,159,1000000,215,17257,11.5,1155,0,15960,1297,7,0,0,0,5.79558
LoraWAN 2 gateways,1,6268,134,159,1000000,215,17257,39.4286,1155,0,17257,6402,7,-6402,0,0,5.79558
LoraWAN 3 gateways,1,12865,364,159,1000000,215,17257,39.4286,1155,0,17257,13229,7,-13229,0,0,5.79558
Multihop 1 gateways,0.1,2922,53,159,1000000,215,3115,171.125,1155,39,0,2975,7,6,95,0.99649,39.781
LoraWAN 1 gateways,0.1,275,0,159,1000000,215,3109,11.5,1155,0,2834,275,7,0,0,0,4.73341
LoraWAN 2 gateways,0.1,1505,6,159,1000000,215,3109,40.25,1155,0,3109,1511,7,-1511,0,0,4.73341
LoraWAN 3 gateways,0.1,2018,6,159,1000000,215,3109,39.4286,1155,0,3109,2024,7,-2024,0,0,4.73341
Multihop 1 gateways,0.2,5077,266,159,1000000,215,5772,171.125,1155,112,0,5344,7,6,311,0.995947,41.9635
LoraWAN 1 gateways,0.2,476,1,159,1000000,215,5714,11.5,1155,0,5237,477,7,0,0,0,4.92898
LoraWAN 2 gateways,0.2,2782,21,159,1000000,215,5714,40.25,1155,0,5714,2803,7,-2803,0,0,4.92898
LoraWAN 3 gateways,0.2,3711,28,159,1000000,215,5714,39.4286,1155,0,5714,3739,7,-3739,0,0,4.92898
Multihop 1 gateways,0.3,7012,231,159,1000000,215,8095,171.125,1155,227,0,7244,7,22,603,0.994086,43.8153
LoraWAN 1 gateways,0.3,683,2,159,1000000,215,7873,11.5,1155,0,7188,685,7,0,0,0,5.09107
LoraWAN 2 gateways,0.3,3801,35,159,1000000,215,7873,40.25,1155,0,7873,3836,7,-3836,0,0,5.09107
LoraWAN 3 gateways,0.3,5108,33,159,1000000,215,7873,39.4286,1155,0,7873,5141,7,-5141,0,0,5.09107
Multihop 1 gateways,0.4,7980,944,159,1000000,215,10275,171.125,1155,351,0,8924,7,37,963,0.986835,45.3424
LoraWAN 1 gateways,0.4,874,8,159,1000000,215,9851,11.5,1155,0,8969,882,7,0,0,0,5.2395
LoraWAN 2 gateways,0.4,4733,81,159,1000000,215,9851,40.25,1155,0,9851,4814,7,-4814,0,0,5.2395
LoraWAN 3 gateways,0.4,6428,61,159,1000000,215,9851,39.4286,1155,0,9851,6490,7,-6489,0,0,5.2395
Multihop 1 gateways,0.5,9354,1031,159,1000000,215,12209,171.125,1155,465,0,10385,7,53,1306,0.990453,46.8119
LoraWAN 1 gateways,0.5,978,13,159,1000000,215,11507,11.5,1155,0,10516,991,7,0,0,0,5.36382
LoraWAN 2 gateways,0.5,5473,99,159,1000000,215,11507,40.25,1155,0,11507,5572,7,-5572,0,0,5.36382
LoraWAN 3 gateways,0.5,7394,132,159,1000000,215,11507,39.4286,1155,0,11507,7527,7,-7526,0,0,5.36382
Multihop 1 gateways,0.6,10832,886,159,1000000,215,13970,171.125,1155,624,0,11718,7,55,1573,0.984946,48.0526
LoraWAN 1 gateways,0.6,1146,8,159,1000000,215,12935,11.5,1155,0,11781,1154,7,0,0,0,5.4711
LoraWAN 2 gateways,0.6,6117,124,159,1000000,215,12935,40.25,1155,0,12935,6241,7,-6241,0,0,5.4711
LoraWAN 3 gateways,0.6,8319,170,159,1000000,215,12935,39.4286,1155,0,12935,8489,7,-8489,0,0,5.4711
Multihop 1 gateways,0.7,11201,1531,159,1000000,215,15589,171.125,1155,795,0,12732,7,82,1980,0.963757,49.1189
LoraWAN 1 gateways,0.7,1235,14,159,1000000,215,14136,11.5,1155,0,12887,1249,7,0,0,0,5.56126
LoraWAN 2 gateways,0.7,6689,150,159,1000000,215,14136,40.25,1155,0,14136,6840,7,-6839,0,0,5.56126
LoraWAN 3 gateways,0.7,9095,181,159,1000000,215,14136,39.4286,1155,0,14136,9277,7,-9276,0,0,5.56126
Multihop 1 gateways,0.8,12392,1397,159,1000000,215,17122,171.125,1155,954,0,13791,7,72,2307,0.975592,50.0497
LoraWAN 1 gateways,0.8,1371,12,159,1000000,215,15307,11.5,1155,0,13924,1383,7,0,0,0,5.64918
LoraWAN 2 gateways,0.8,7324,144,159,1000000,215,15307,40.25,1155,0,15307,7468,7,-7468,0,0,5.64918
LoraWAN 3 gateways,0.8,9882,174,159,1000000,215,15307,39.4286,1155,0,15307,10056,7,-10056,0,0,5.64918
Multihop 1 gateways,0.9,13143,1617,159,1000000,215,18535,171.125,1155,1028,0,14761,7,101,2646,0.970023,50.9366
LoraWAN 1 gateways,0.9,1416,18,159,1000000,215,16329,11.5,1155,0,14895,1434,7,0,0,0,5.72591
LoraWAN 2 gateways,0.9,7681,222,159,1000000,215,16329,40.25,1155,0,16329,7903,7,-7903,0,0,5.72591
LoraWAN 3 gateways,0.9,10414,235,159,1000000,215,16329,39.4286,1155,0,16329,10649,7,-10649,0,0,5.72591
Multihop 1 gateways,1,14196,1513,159,1000000,215,19892,171.125,1155,1122,0,15709,7,93,2968,0.966779,51.8081
LoraWAN 1 gateways,1,1502,13,159,1000000,215,17257,11.5,1155,0,15742,1515,7,0,0,0,5.79558
LoraWAN 2 gateways,1,8116,219,159,1000000,215,17257,40.25,1155,0,17257,8335,7,-8335,0,0,5.79558
LoraWAN 3 gateways,1,11049,246,159,1000000,215,17257,39.4286,1155,0,17257,11295,7,-11295,0,0,5.79558
