case,rate,decoded,non_decoded,nodes_number,life_time,maximum_trans,gen_packets,delay,max_delay,interference_in_node,out_of_range_in_ge,in_range_in_ge,max_sf,time_out,drop_p_async,fairness
LoraWAN 3 gateways,0.2,3427,33,100,1000000,215,3595,157642,1155,0,3595,3460,7,-3460,0,0
Multihop 1 gateways,0.3,4632,311,100,1000000,215,5078,483879,1155,36,0,4943,7,2,97,0.997901
LoraWAN 1 gateways,0.3,1616,28,100,1000000,215,5002,74336,1155,0,3358,1644,7,0,0,0
LoraWAN 2 gateways,0.3,3800,54,100,1000000,215,5002,174800,1155,0,5002,3854,7,-3854,0,0
LoraWAN 3 gateways,0.3,4773,37,100,1000000,215,5002,219558,1155,0,5002,4810,7,-4810,0,0
Multihop 1 gateways,0.4,5798,371,100,1000000,215,6376,619046,1155,62,0,6171,7,14,131,0.998005
LoraWAN 1 gateways,0.4,1913,54,100,1000000,215,6204,87998,1155,0,4237,1967,7,0,0,0
LoraWAN 2 gateways,0.4,4698,73,100,1000000,215,6204,216108,1155,0,6204,4771,7,-4771,0,0
LoraWAN 3 gateways,0.4,5871,82,100,1000000,215,6204,270066,1155,0,6204,5953,7,-5953,0,0
Multihop 1 gateways,0.5,6641,611,100,1000000,215,7517,691292,1155,86,0,7254,7,18,161,0.993706
LoraWAN 1 gateways,0.5,2262,66,100,1000000,215,7238,104052,1155,0,4910,2328,7,0,0,0
LoraWAN 2 gateways,0.5,5481,83,100,1000000,215,7238,252126,1155,0,7238,5564,7,-5564,0,0
LoraWAN 3 gateways,0.5,6827,137,100,1000000,215,7238,314042,1155,0,7238,6964,7,-6964,0,0
Multihop 1 gateways,0.6,7619,640,100,1000000,215,8592,803831,1155,106,0,8259,7,15,212,0.996467
LoraWAN 1 gateways,0.6,2561,63,100,1000000,215,8155,117806,1155,0,5531,2624,7,0,0,0
LoraWAN 2 gateways,0.6,6182,104,100,1000000,215,8155,284372,1155,0,8155,6286,7,-6286,0,0
LoraWAN 3 gateways,0.6,7670,157,100,1000000,215,8155,352820,1155,0,8155,7827,7,-7827,0,0
Multihop 1 gateways,0.7,8380,693,100,1000000,215,9518,868486,1155,123,0,9074,7,21,301,0.991566
LoraWAN 1 gateways,0.7,2764,84,100,1000000,215,8948,127144,1155,0,6100,2848,7,0,0,0
LoraWAN 2 gateways,0.7,6692,182,100,1000000,215,8948,307832,1155,0,8948,6875,7,-6874,0,0
LoraWAN 3 gateways,0.7,8395,196,100,1000000,215,8948,386170,1155,0,8948,8592,7,-8591,0,0
Multihop 1 gateways,0.8,9140,772,100,1000000,215,10430,954999,1155,141,0,9912,7,27,350,0.996715
LoraWAN 1 gateways,0.8,3047,108,100,1000000,215,9681,140162,1155,0,6525,3156,7,1,0,0
LoraWAN 2 gateways,0.8,7271,195,100,1000000,215,9681,334466,1155,0,9681,7467,7,-7466,0,0
LoraWAN 3 gateways,0.8,9110,202,100,1000000,215,9681,419060,1155,0,9681,9313,7,-9312,0,0
Multihop 1 gateways,0.9,9650,1008,100,1000000,215,11222,1006119,1155,142,0,10659,7,12,410,0.993931
LoraWAN 1 gateways,0.9,3205,73,100,1000000,215,10285,147430,1155,0,7007,3278,7,0,0,0
LoraWAN 2 gateways,0.9,7694,203,100,1000000,215,10285,353924,1155,0,10285,7897,7,-7897,0,0
LoraWAN 3 gateways,0.9,9648,231,100,1000000,215,10285,443808,1155,0,10285,9879,7,-9879,0,0
Multihop 1 gateways,1,10041,1298,100,1000000,215,11968,1030263,1155,174,0,11339,7,21,434,0.984259
LoraWAN 1 gateways,1,3372,85,100,1000000,215,10852,155112,1155,0,7395,3457,7,0,0,0
LoraWAN 2 gateways,1,8106,243,100,1000000,215,10852,372876,1155,0,10852,8349,7,-8349,0,0
LoraWAN 3 gateways,1,10169,246,100,1000000,215,10852,467774,1155,0,10852,10415,7,-10415,0,0
Multihop 1 gateways,0.1,1894,16,100,1000000,215,1919,186951,1155,4,0,1910,7,0,5,0.999945
LoraWAN 1 gateways,0.1,683,2,100,1000000,215,1917,31418,1155,0,1232,685,7,0,0,0
LoraWAN 2 gateways,0.1,1230,7,100,1000000,215,1917,56580,1155,0,1917,1237,7,-1237,0,0
LoraWAN 3 gateways,0.1,1817,14,100,1000000,215,1917,83582,1155,0,1917,1829,7,-1831,0,0
Multihop 1 gateways,0.2,3497,98,100,1000000,215,3623,350581,1155,12,0,3595,7,1,15,0.999516
LoraWAN 1 gateways,0.2,1220,12,100,1000000,215,3595,56120,1155,0,2363,1232,7,0,0,0
LoraWAN 2 gateways,0.2,2245,14,100,1000000,215,3595,103270,1155,0,3595,2259,7,-2259,0,0
LoraWAN 3 gateways,0.2,3390,27,100,1000000,215,3595,155940,1155,0,3595,3413,7,-3417,0,0
Multihop 1 gateways,0.3,4821,196,100,1000000,215,5071,475094,1155,13,0,5017,7,0,41,0.999696
LoraWAN 1 gateways,0.3,1663,26,100,1000000,215,5002,76498,1155,0,3313,1689,7,0,0,0
LoraWAN 2 gateways,0.3,3112,25,100,1000000,215,5002,143152,1155,0,5002,3137,7,-3137,0,0
LoraWAN 3 gateways,0.3,4717,57,100,1000000,215,5002,216982,1155,0,5002,4757,7,-4774,0,0
Multihop 1 gateways,0.4,5847,433,100,1000000,215,6378,579713,1155,32,0,6281,7,1,65,0.997766
LoraWAN 1 gateways,0.4,2025,47,100,1000000,215,6204,93150,1155,0,4132,2072,7,0,0,0
LoraWAN 2 gateways,0.4,3918,45,100,1000000,215,6204,180228,1155,0,6204,3963,7,-3963,0,0
LoraWAN 3 gateways,0.4,5830,82,100,1000000,215,6204,268180,1155,0,6204,5896,7,-5912,0,0
Multihop 1 gateways,0.5,6751,661,100,1000000,215,7514,661279,1155,29,0,7413,7,5,68,0.999156
LoraWAN 1 gateways,0.5,2388,66,100,1000000,215,7238,109848,1155,0,4784,2454,7,0,0,0
LoraWAN 2 gateways,0.5,4496,67,100,1000000,215,7238,206816,1155,0,7238,4563,7,-4563,0,0
LoraWAN 3 gateways,0.5,6778,126,100,1000000,215,7238,311788,1155,0,7238,6871,7,-6904,0,0
Multihop 1 gateways,0.6,7436,926,100,1000000,215,8544,725548,1155,64,0,8362,7,0,118,0.998228
LoraWAN 1 gateways,0.6,2732,68,100,1000000,215,8155,125672,1155,0,5355,2800,7,0,0,0
LoraWAN 2 gateways,0.6,5019,91,100,1000000,215,8155,230874,1155,0,8155,5110,7,-5110,0,0
LoraWAN 3 gateways,0.6,7643,140,100,1000000,215,8155,351578,1155,0,8155,7754,7,-7783,0,0
Multihop 1 gateways,0.7,8437,854,100,1000000,215,9468,822248,1155,29,0,9293,7,6,142,0.996567
LoraWAN 1 gateways,0.7,2876,102,100,1000000,215,8948,132296,1155,0,5970,2978,7,0,0,0
LoraWAN 2 gateways,0.7,5541,93,100,1000000,215,8948,254886,1155,0,8948,5635,7,-5634,0,0
LoraWAN 3 gateways,0.7,8370,168,100,1000000,215,8948,385020,1155,0,8948,8501,7,-8538,0,0
Multihop 1 gateways,0.8,9284,840,100,1000000,215,10374,896115,1155,88,0,10125,7,3,159,0.997333
LoraWAN 1 gateways,0.8,3230,80,100,1000000,215,9681,148580,1155,0,6371,3310,7,0,0,0
LoraWAN 2 gateways,0.8,5950,115,100,1000000,215,9681,273700,1155,0,9681,6066,7,-6065,0,0
LoraWAN 3 gateways,0.8,9027,190,100,1000000,215,9681,415242,1155,0,9681,9177,7,-9217,0,0
Multihop 1 gateways,0.9,10061,852,100,1000000,215,11196,972858,1155,85,0,10913,7,3,195,0.998556
LoraWAN 1 gateways,0.9,3380,122,100,1000000,215,10285,155480,1155,0,6783,3502,7,0,0,0
LoraWAN 2 gateways,0.9,6326,157,100,1000000,215,10285,290996,1155,0,10285,6483,7,-6483,0,0
LoraWAN 3 gateways,0.9,9587,221,100,1000000,215,10285,441002,1155,0,10285,9776,7,-9808,0,0
Multihop 1 gateways,1,10340,1223,100,1000000,215,11889,997583,1155,88,0,11564,7,4,234,0.996633
LoraWAN 1 gateways,1,3535,146,100,1000000,215,10852,162610,1155,0,7171,3681,7,0,0,0
LoraWAN 2 gateways,1,6655,144,100,1000000,215,10852,306130,1155,0,10852,6799,7,-6799,0,0
LoraWAN 3 gateways,1,10119,263,100,1000000,215,10852,465474,1155,0,10852,10321,7,-10382,0,0
Multihop 1 gateways,0.1,1902,28,100,1000000,215,1919,211780,1155,6,0,1905,7,-23,6,0.999868
LoraWAN 1 gateways,0.1,592,2,100,1000000,215,1917,27232,1155,0,1323,594,7,0,0,0
LoraWAN 2 gateways,0.1,1389,9,100,1000000,215,1917,63894,1155,0,1917,1398,7,-1398,0,0
LoraWAN 3 gateways,0.1,1812,11,100,1000000,215,1917,83352,1155,0,1917,1821,7,-1823,0,0
Multihop 1 gateways,0.2,3480,133,100,1000000,215,3624,386149,1155,16,0,3575,7,-38,33,0.999665
LoraWAN 1 gateways,0.2,1013,4,100,1000000,215,3595,46598,1155,0,2578,1017,7,0,0,0
LoraWAN 2 gateways,0.2,2627,33,100,1000000,215,3595,120842,1155,0,3595,2660,7,-2660,0,0
LoraWAN 3 gateways,0.2,3413,27,100,1000000,215,3595,156998,1155,0,3595,3437,7,-3440,0,0
Multihop 1 gateways,0.3,4850,200,100,1000000,215,5095,531255,1155,28,0,4993,7,-54,71,0.999896
LoraWAN 1 gateways,0.3,1470,28,100,1000000,215,5002,67620,1155,0,3504,1498,7,0,0,0
LoraWAN 2 gateways,0.3,3668,40,100,1000000,215,5002,168728,1155,0,5002,3708,7,-3708,0,0
LoraWAN 3 gateways,0.3,4713,59,100,1000000,215,5002,216798,1155,0,5002,4762,7,-4772,0,0
Multihop 1 gateways,0.4,5991,291,100,1000000,215,6403,663642,1155,52,0,6228,7,-50,119,0.999457
LoraWAN 1 gateways,0.4,1793,54,100,1000000,215,6204,82478,1155,0,4357,1847,7,0,0,0
LoraWAN 2 gateways,0.4,4456,73,100,1000000,215,6204,204976,1155,0,6204,4529,7,-4529,0,0
LoraWAN 3 gateways,0.4,5814,71,100,1000000,215,6204,267444,1155,0,6204,5874,7,-5885,0,0
Multihop 1 gateways,0.5,6919,453,100,1000000,215,7568,756763,1155,83,0,7306,7,-59,172,0.999395
LoraWAN 1 gateways,0.5,2107,64,100,1000000,215,7238,96922,1155,0,5067,2171,7,0,0,0
LoraWAN 2 gateways,0.5,5188,95,100,1000000,215,7238,238648,1155,0,7238,5283,7,-5283,0,0
LoraWAN 3 gateways,0.5,6779,117,100,1000000,215,7238,311834,1155,0,7238,6874,7,-6896,0,0
Multihop 1 gateways,0.6,7840,520,100,1000000,215,8627,854197,1155,108,0,8276,7,-75,234,0.999483
LoraWAN 1 gateways,0.6,2391,49,100,1000000,215,8155,109986,1155,0,5715,2440,7,0,0,0
LoraWAN 2 gateways,0.6,5794,123,100,1000000,215,8155,266524,1155,0,8155,5917,7,-5917,0,0
LoraWAN 3 gateways,0.6,7651,122,100,1000000,215,8155,351946,1155,0,8155,7755,7,-7773,0,0
Multihop 1 gateways,0.7,8394,820,100,1000000,215,9538,915454,1155,111,0,9135,7,-68,281,0.99811
LoraWAN 1 gateways,0.7,2595,57,100,1000000,215,8948,119370,1155,0,6296,2652,7,0,0,0
LoraWAN 2 gateways,0.7,6367,184,100,1000000,215,8948,292882,1155,0,8948,6552,7,-6551,0,0
LoraWAN 3 gateways,0.7,8368,166,100,1000000,215,8948,384928,1155,0,8948,8511,7,-8534,0,0
Multihop 1 gateways,0.8,9432,644,100,1000000,215,10486,1020746,1155,172,0,9982,7,-80,318,0.999114
LoraWAN 1 gateways,0.8,2803,83,100,1000000,215,9681,128938,1155,0,6795,2886,7,0,0,0
LoraWAN 2 gateways,0.8,6924,164,100,1000000,215,9681,318504,1155,0,9681,7088,7,-7088,0,0
LoraWAN 3 gateways,0.8,9024,198,100,1000000,215,9681,415104,1155,0,9681,9189,7,-9222,0,0
Multihop 1 gateways,0.9,9924,920,100,1000000,215,11312,1056274,1155,182,0,10741,7,-92,378,0.998468
LoraWAN 1 gateways,0.9,2977,94,100,1000000,215,10285,136942,1155,0,7214,3071,7,0,0,0
LoraWAN 2 gateways,0.9,7312,194,100,1000000,215,10285,336352,1155,0,10285,7506,7,-7506,0,0
LoraWAN 3 gateways,0.9,9612,178,100,1000000,215,10285,442152,1155,0,10285,9763,7,-9790,0,0
Multihop 1 gateways,1,10270,1248,100,1000000,215,12049,1079024,1155,208,0,11400,7,-104,427,0.995834
LoraWAN 1 gateways,1,3164,96,100,1000000,215,10852,145544,1155,0,7592,3260,7,0,0,0
LoraWAN 2 gateways,1,7737,209,100,1000000,215,10852,355902,1155,0,10852,7946,7,-7946,0,0
LoraWAN 3 gateways,1,10100,255,100,1000000,215,10852,464600,1155,0,10852,10319,7,-10355,0,0
Multihop 1 gateways,0.1,1880,22,100,1000000,215,1919,205458,1155,4,0,1902,7,2,11,0.999003
LoraWAN 1 gateways,0.1,550,2,100,1000000,215,1917,25300,1155,0,1365,552,7,0,0,0
LoraWAN 2 gateways,0.1,1147,5,100,1000000,215,1917,52762,1155,0,1917,1152,7,-1152,0,0
LoraWAN 3 gateways,0.1,1709,2,100,1000000,215,1917,78614,1155,0,1917,1711,7,-1711,0,0
Multihop 1 gateways,0.2,3455,102,100,1000000,215,3624,377164,1155,20,0,3557,7,3,44,0.999644
LoraWAN 1 gateways,0.2,984,8,100,1000000,215,3595,45264,1155,0,2603,992,7,0,0,0
LoraWAN 2 gateways,0.2,2133,22,100,1000000,215,3595,98118,1155,0,3595,2155,7,-2155,0,0
LoraWAN 3 gateways,0.2,3218,17,100,1000000,215,3595,148028,1155,0,3595,3235,7,-3235,0,0
Multihop 1 gateways,0.3,4689,258,100,1000000,215,5080,508763,1155,42,0,4947,7,12,79,0.999567
LoraWAN 1 gateways,0.3,1397,16,100,1000000,215,5002,64262,1155,0,3589,1413,7,0,0,0
LoraWAN 2 gateways,0.3,2959,22,100,1000000,215,5002,136114,1155,0,5002,2981,7,-2981,0,0
LoraWAN 3 gateways,0.3,4471,35,100,1000000,215,5002,205666,1155,0,5002,4506,7,-4506,0,0
Multihop 1 gateways,0.4,5736,447,100,1000000,215,6395,620307,1155,85,0,6183,7,10,117,0.999691
LoraWAN 1 gateways,0.4,1648,40,100,1000000,215,6204,75808,1155,0,4516,1688,7,0,0,0
LoraWAN 2 gateways,0.4,3693,79,100,1000000,215,6204,169878,1155,0,6204,3772,7,-3772,0,0
LoraWAN 3 gateways,0.4,5502,58,100,1000000,215,6204,253092,1155,0,6204,5560,7,-5560,0,0
Multihop 1 gateways,0.5,6778,496,100,1000000,215,7540,734258,1155,67,0,7274,7,14,185,0.999714
LoraWAN 1 gateways,0.5,1964,42,100,1000000,215,7238,90344,1155,0,5232,2006,7,0,0,0
LoraWAN 2 gateways,0.5,4221,76,100,1000000,215,7238,194166,1155,0,7238,4297,7,-4297,0,0
LoraWAN 3 gateways,0.5,6390,120,100,1000000,215,7238,293940,1155,0,7238,6510,7,-6510,0,0
Multihop 1 gateways,0.6,7755,472,100,1000000,215,8591,828245,1155,102,0,8227,7,20,242,0.999292
LoraWAN 1 gateways,0.6,2277,40,100,1000000,215,8155,104742,1155,0,5838,2317,7,0,0,0
LoraWAN 2 gateways,0.6,4800,73,100,1000000,215,8155,220800,1155,0,8155,4873,7,-4873,0,0
LoraWAN 3 gateways,0.6,7175,140,100,1000000,215,8155,330050,1155,0,8155,7315,7,-7315,0,0
Multihop 1 gateways,0.7,8358,740,100,1000000,215,9507,889917,1155,119,0,9098,7,20,270,0.999354
LoraWAN 1 gateways,0.7,2435,45,100,1000000,215,8948,112010,1155,0,6468,2480,7,0,0,0
LoraWAN 2 gateways,0.7,5233,108,100,1000000,215,8948,240718,1155,0,8948,5341,7,-5341,0,0
LoraWAN 3 gateways,0.7,7890,148,100,1000000,215,8948,362940,1155,0,8948,8039,7,-8038,0,0
Multihop 1 gateways,0.8,9021,855,100,1000000,215,10394,959041,1155,186,0,9877,7,25,307,0.998918
LoraWAN 1 gateways,0.8,2646,77,100,1000000,215,9681,121716,1155,0,6958,2723,7,0,0,0
LoraWAN 2 gateways,0.8,5746,97,100,1000000,215,9681,264316,1155,0,9681,5844,7,-5843,0,0
LoraWAN 3 gateways,0.8,8550,157,100,1000000,215,9681,393300,1155,0,9681,8708,7,-8707,0,0
Multihop 1 gateways,0.9,9800,813,100,1000000,215,11242,1030058,1155,190,0,10615,7,42,397,0.99745
LoraWAN 1 gateways,0.9,2783,85,100,1000000,215,10285,128018,1155,0,7417,2868,7,0,0,0
LoraWAN 2 gateways,0.9,6012,108,100,1000000,215,10285,276552,1155,0,10285,6120,7,-6120,0,0
LoraWAN 3 gateways,0.9,9075,183,100,1000000,215,10285,417450,1155,0,10285,9258,7,-9258,0,0
Multihop 1 gateways,1,9830,1378,100,1000000,215,11953,1035708,1155,224,0,11208,7,48,473,0.993011
LoraWAN 1 gateways,1,2925,93,100,1000000,215,10852,134550,1155,0,7834,3018,7,0,0,0
LoraWAN 2 gateways,1,6378,163,100,1000000,215,10852,293388,1155,0,10852,6541,7,-6541,0,0
LoraWAN 3 gateways,1,9568,192,100,1000000,215,10852,440128,1155,0,10852,9760,7,-9760,0,0
