case,rate,decoded,non_decoded,nodes_number,life_time,maximum_trans,gen_packets,delay,max_delay,interference_in_node,out_of_range_in_ge,in_range_in_ge,max_sf,time_out,drop_p_async,fairness
LoraWAN 1 gateways,0.3,500,0,60,1000000,215,2997,23000,1155,0,2497,500,7,0,0,0
LoraWAN 2 gateways,0.3,1595,12,60,1000000,215,2997,73370,1155,0,2997,1607,7,-1607,0,0
LoraWAN 3 gateways,0.3,2134,17,60,1000000,215,2997,98164,1155,0,2997,2151,7,-2151,0,0
Multihop 1 gateways,0.4,3409,158,60,1000000,215,3878,480217,1155,101,0,3567,7,2,208,0.998388
LoraWAN 1 gateways,0.4,606,8,60,1000000,215,3743,27876,1155,0,3129,614,7,0,0,0
LoraWAN 2 gateways,0.4,1961,26,60,1000000,215,3743,90206,1155,0,3743,1987,7,-1987,0,0
LoraWAN 3 gateways,0.4,2656,22,60,1000000,215,3743,122176,1155,0,3743,2678,7,-2678,0,0
Multihop 1 gateways,0.5,3993,142,60,1000000,215,4565,546842,1155,150,0,4135,7,4,276,0.989652
LoraWAN 1 gateways,0.5,757,2,60,1000000,215,4360,34822,1155,0,3601,759,7,0,0,0
LoraWAN 2 gateways,0.5,2256,30,60,1000000,215,4360,103776,1155,0,4360,2286,7,-2286,0,0
LoraWAN 3 gateways,0.5,3092,27,60,1000000,215,4360,142232,1155,0,4360,3119,7,-3119,0,0
Multihop 1 gateways,0.6,4496,114,60,1000000,215,5207,621315,1155,240,0,4611,7,6,351,0.992939
LoraWAN 1 gateways,0.6,815,8,60,1000000,215,4902,37490,1155,0,4079,823,7,0,0,0
LoraWAN 2 gateways,0.6,2574,27,60,1000000,215,4902,118404,1155,0,4902,2601,7,-2601,0,0
LoraWAN 3 gateways,0.6,3441,27,60,1000000,215,4902,158286,1155,0,4902,3468,7,-3468,0,0
Multihop 1 gateways,0.7,4975,108,60,1000000,215,5757,681752,1155,229,0,5083,7,17,428,0.989438
LoraWAN 1 gateways,0.7,904,8,60,1000000,215,5371,41584,1155,0,4459,912,7,0,0,0
LoraWAN 2 gateways,0.7,2830,32,60,1000000,215,5371,130180,1155,0,5371,2862,7,-2862,0,0
LoraWAN 3 gateways,0.7,3796,48,60,1000000,215,5371,174616,1155,0,5371,3845,7,-3844,0,0
Multihop 1 gateways,0.8,5317,232,60,1000000,215,6305,717576,1155,269,0,5550,7,5,482,0.986672
LoraWAN 1 gateways,0.8,966,6,60,1000000,215,5807,44436,1155,0,4835,972,7,0,0,0
LoraWAN 2 gateways,0.8,3089,46,60,1000000,215,5807,142094,1155,0,5807,3135,7,-3135,0,0
LoraWAN 3 gateways,0.8,4150,49,60,1000000,215,5807,190900,1155,0,5807,4199,7,-4199,0,0
Multihop 1 gateways,0.9,5508,365,60,1000000,215,6824,734717,1155,354,0,5874,7,4,593,0.987973
LoraWAN 1 gateways,0.9,1020,20,60,1000000,215,6197,46920,1155,0,5157,1040,7,0,0,0
LoraWAN 2 gateways,0.9,3227,60,60,1000000,215,6197,148442,1155,0,6197,3288,7,-3287,0,0
LoraWAN 3 gateways,0.9,4358,81,60,1000000,215,6197,200468,1155,0,6197,4440,7,-4439,0,0
Multihop 1 gateways,1,6054,191,60,1000000,215,7285,814337,1155,393,0,6245,7,9,638,0.992589
LoraWAN 1 gateways,1,1068,14,60,1000000,215,6541,49128,1155,0,5459,1082,7,0,0,0
LoraWAN 2 gateways,1,3436,70,60,1000000,215,6541,158056,1155,0,6541,3506,7,-3506,0,0
LoraWAN 3 gateways,1,4611,76,60,1000000,215,6541,212106,1155,0,6541,4687,7,-4687,0,0
Multihop 1 gateways,0.1,1145,10,60,1000000,215,1158,115834,1155,0,0,1155,7,0,3,0.999998
LoraWAN 1 gateways,0.1,460,0,60,1000000,215,1154,21160,1155,0,694,460,7,0,0,0
LoraWAN 2 gateways,0.1,577,2,60,1000000,215,1154,26542,1155,0,1154,579,7,-579,0,0
LoraWAN 3 gateways,0.1,1148,6,60,1000000,215,1154,52808,1155,0,1154,1154,7,-1154,0,0
Multihop 1 gateways,0.2,2078,69,60,1000000,215,2163,208233,1155,5,0,2147,7,0,11,0.999965
LoraWAN 1 gateways,0.2,801,2,60,1000000,215,2145,36846,1155,0,1342,803,7,0,0,0
LoraWAN 2 gateways,0.2,1049,6,60,1000000,215,2145,48254,1155,0,2145,1056,7,-1055,0,0
LoraWAN 3 gateways,0.2,2129,17,60,1000000,215,2145,97934,1155,0,2145,2145,7,-2146,0,0
Multihop 1 gateways,0.3,2915,103,60,1000000,215,3053,287972,1155,5,0,3018,7,0,30,0.999598
LoraWAN 1 gateways,0.3,1149,10,60,1000000,215,2997,52854,1155,0,1838,1159,7,0,0,0
LoraWAN 2 gateways,0.3,1486,8,60,1000000,215,2997,68356,1155,0,2997,1494,7,-1494,0,0
LoraWAN 3 gateways,0.3,2988,10,60,1000000,215,2997,137448,1155,0,2997,2997,7,-2998,0,0
Multihop 1 gateways,0.4,3624,162,60,1000000,215,3848,358442,1155,14,0,3786,7,2,46,0.999757
LoraWAN 1 gateways,0.4,1414,20,60,1000000,215,3743,65044,1155,0,2309,1434,7,0,0,0
LoraWAN 2 gateways,0.4,1839,12,60,1000000,215,3743,84594,1155,0,3743,1851,7,-1851,0,0
LoraWAN 3 gateways,0.4,3708,37,60,1000000,215,3743,170568,1155,0,3743,3743,7,-3745,0,0
Multihop 1 gateways,0.5,4285,164,60,1000000,215,4537,420186,1155,29,0,4449,7,4,55,0.999769
LoraWAN 1 gateways,0.5,1677,8,60,1000000,215,4360,77142,1155,0,2675,1685,7,0,0,0
LoraWAN 2 gateways,0.5,2161,12,60,1000000,215,4360,99406,1155,0,4360,2173,7,-2173,0,0
LoraWAN 3 gateways,0.5,4325,38,60,1000000,215,4360,198950,1155,0,4360,4360,7,-4363,0,0
Multihop 1 gateways,0.6,4809,231,60,1000000,215,5142,471113,1155,28,0,5040,7,2,72,0.99951
LoraWAN 1 gateways,0.6,1860,30,60,1000000,215,4902,85560,1155,0,3012,1890,7,0,0,0
LoraWAN 2 gateways,0.6,2354,30,60,1000000,215,4902,108284,1155,0,4902,2384,7,-2384,0,0
LoraWAN 3 gateways,0.6,4851,51,60,1000000,215,4902,223146,1155,0,4902,4902,7,-4902,0,0
Multihop 1 gateways,0.7,5267,306,60,1000000,215,5705,510557,1155,38,0,5573,7,3,91,0.999386
LoraWAN 1 gateways,0.7,2018,42,60,1000000,215,5371,92828,1155,0,3311,2060,7,0,0,0
LoraWAN 2 gateways,0.7,2681,22,60,1000000,215,5371,123326,1155,0,5371,2703,7,-2703,0,0
LoraWAN 3 gateways,0.7,5308,66,60,1000000,215,5371,244168,1155,0,5371,5371,7,-5374,0,0
Multihop 1 gateways,0.8,5745,335,60,1000000,215,6219,558105,1155,41,0,6080,7,8,90,0.999897
LoraWAN 1 gateways,0.8,2208,58,60,1000000,215,5807,101568,1155,0,3541,2266,7,0,0,0
LoraWAN 2 gateways,0.8,2869,34,60,1000000,215,5807,131974,1155,0,5807,2903,7,-2903,0,0
LoraWAN 3 gateways,0.8,5713,100,60,1000000,215,5807,262798,1155,0,5807,5807,7,-5813,0,0
Multihop 1 gateways,0.9,6144,389,60,1000000,215,6712,592476,1155,57,0,6533,7,0,122,0.999496
LoraWAN 1 gateways,0.9,2310,48,60,1000000,215,6197,106260,1155,0,3838,2359,7,1,0,0
LoraWAN 2 gateways,0.9,3043,16,60,1000000,215,6197,139978,1155,0,6197,3060,7,-3059,0,0
LoraWAN 3 gateways,0.9,6070,127,60,1000000,215,6197,279220,1155,0,6197,6197,7,-6197,0,0
Multihop 1 gateways,1,6544,452,60,1000000,215,7181,627874,1155,46,0,6996,7,0,139,0.999667
LoraWAN 1 gateways,1,2460,64,60,1000000,215,6541,113160,1155,0,4017,2524,7,0,0,0
LoraWAN 2 gateways,1,3206,53,60,1000000,215,6541,147476,1155,0,6541,3260,7,-3259,0,0
LoraWAN 3 gateways,1,6435,108,60,1000000,215,6541,296010,1155,0,6541,6541,7,-6543,0,0
Multihop 1 gateways,0.1,1133,16,60,1000000,215,1157,121072,1155,2,0,1149,7,1,5,0.999701
LoraWAN 1 gateways,0.1,314,0,60,1000000,215,1154,14444,1155,0,840,314,7,0,0,0
LoraWAN 2 gateways,0.1,938,0,60,1000000,215,1154,43148,1155,0,1154,938,7,-938,0,0
LoraWAN 3 gateways,0.1,1149,5,60,1000000,215,1154,52854,1155,0,1154,1154,7,-1154,0,0
Multihop 1 gateways,0.2,2116,24,60,1000000,215,2166,222406,1155,7,0,2140,7,0,19,0.997158
LoraWAN 1 gateways,0.2,562,2,60,1000000,215,2145,25852,1155,0,1580,565,7,1,0,0
LoraWAN 2 gateways,0.2,1718,11,60,1000000,215,2145,79028,1155,0,2145,1730,7,-1729,0,0
LoraWAN 3 gateways,0.2,2133,11,60,1000000,215,2145,98118,1155,0,2145,2145,7,-2144,0,0
Multihop 1 gateways,0.3,2839,154,60,1000000,215,3055,291630,1155,16,0,2993,7,3,43,0.994075
LoraWAN 1 gateways,0.3,867,4,60,1000000,215,2997,39882,1155,0,2126,871,7,0,0,0
LoraWAN 2 gateways,0.3,2361,33,60,1000000,215,2997,108606,1155,0,2997,2394,7,-2394,0,0
LoraWAN 3 gateways,0.3,2967,34,60,1000000,215,2997,136482,1155,0,2997,2997,7,-3001,0,0
Multihop 1 gateways,0.4,3639,96,60,1000000,215,3850,379693,1155,32,0,3736,7,11,72,0.997211
LoraWAN 1 gateways,0.4,1038,6,60,1000000,215,3743,47748,1155,0,2699,1044,7,0,0,0
LoraWAN 2 gateways,0.4,2979,38,60,1000000,215,3743,137034,1155,0,3743,3017,7,-3017,0,0
LoraWAN 3 gateways,0.4,3688,55,60,1000000,215,3743,169648,1155,0,3743,3743,7,-3743,0,0
Multihop 1 gateways,0.5,4242,141,60,1000000,215,4534,441624,1155,49,0,4384,7,12,90,0.996134
LoraWAN 1 gateways,0.5,1263,12,60,1000000,215,4360,58098,1155,0,3085,1275,7,0,0,0
LoraWAN 2 gateways,0.5,3429,63,60,1000000,215,4360,157734,1155,0,4360,3492,7,-3492,0,0
LoraWAN 3 gateways,0.5,4257,112,60,1000000,215,4360,195822,1155,0,4360,4360,7,-4369,0,0
Multihop 1 gateways,0.6,4667,307,60,1000000,215,5164,475881,1155,58,0,4974,7,11,121,0.992426
LoraWAN 1 gateways,0.6,1366,10,60,1000000,215,4902,62836,1155,0,3526,1376,7,0,0,0
LoraWAN 2 gateways,0.6,3877,54,60,1000000,215,4902,178342,1155,0,4902,3931,7,-3931,0,0
LoraWAN 3 gateways,0.6,4819,94,60,1000000,215,4902,221674,1155,0,4902,4902,7,-4913,0,0
Multihop 1 gateways,0.7,5190,274,60,1000000,215,5697,531617,1155,79,0,5464,7,6,148,0.993883
LoraWAN 1 gateways,0.7,1516,34,60,1000000,215,5371,69736,1155,0,3821,1550,7,0,0,0
LoraWAN 2 gateways,0.7,4224,73,60,1000000,215,5371,194304,1155,0,5371,4298,7,-4297,0,0
LoraWAN 3 gateways,0.7,5229,147,60,1000000,215,5371,240534,1155,0,5371,5371,7,-5376,0,0
Multihop 1 gateways,0.8,5649,302,60,1000000,215,6235,574739,1155,103,0,5951,7,16,165,0.99687
LoraWAN 1 gateways,0.8,1617,22,60,1000000,215,5807,74382,1155,0,4168,1639,7,0,0,0
LoraWAN 2 gateways,0.8,4535,111,60,1000000,215,5807,208610,1155,0,5807,4646,7,-4646,0,0
LoraWAN 3 gateways,0.8,5661,164,60,1000000,215,5807,260406,1155,0,5807,5807,7,-5825,0,0
Multihop 1 gateways,0.9,6045,324,60,1000000,215,6705,618753,1155,121,0,6371,7,13,202,0.995667
LoraWAN 1 gateways,0.9,1747,22,60,1000000,215,6197,80362,1155,0,4428,1769,7,0,0,0
LoraWAN 2 gateways,0.9,4821,133,60,1000000,215,6197,221766,1155,0,6197,4954,7,-4954,0,0
LoraWAN 3 gateways,0.9,6016,187,60,1000000,215,6197,276736,1155,0,6197,6197,7,-6203,0,0
Multihop 1 gateways,1,6341,436,60,1000000,215,7157,637872,1155,122,0,6777,7,6,252,0.986841
LoraWAN 1 gateways,1,1816,18,60,1000000,215,6541,83536,1155,0,4707,1834,7,0,0,0
LoraWAN 2 gateways,1,5075,152,60,1000000,215,6541,233450,1155,0,6541,5228,7,-5227,0,0
LoraWAN 3 gateways,1,6330,230,60,1000000,215,6541,291180,1155,0,6541,6541,7,-6560,0,0
Multihop 1 gateways,0.1,1142,10,60,1000000,215,1158,135066,1155,1,0,1152,7,1,4,0.999968
LoraWAN 1 gateways,0.1,347,2,60,1000000,215,1154,15962,1155,0,805,349,7,0,0,0
LoraWAN 2 gateways,0.1,769,0,60,1000000,215,1154,35374,1155,0,1154,769,7,-769,0,0
LoraWAN 3 gateways,0.1,804,0,60,1000000,215,1154,36984,1155,0,1154,804,7,-804,0,0
Multihop 1 gateways,0.2,2098,42,60,1000000,215,2169,248301,1155,2,0,2140,7,0,27,0.999914
LoraWAN 1 gateways,0.2,579,2,60,1000000,215,2145,26634,1155,0,1563,582,7,1,0,0
LoraWAN 2 gateways,0.2,1382,7,60,1000000,215,2145,63572,1155,0,2145,1390,7,-1389,0,0
LoraWAN 3 gateways,0.2,1455,8,60,1000000,215,2145,66930,1155,0,2145,1461,7,-1463,0,0
Multihop 1 gateways,0.3,2929,91,60,1000000,215,3065,340739,1155,6,0,3020,7,7,32,0.999914
LoraWAN 1 gateways,0.3,841,10,60,1000000,215,2997,38686,1155,0,2146,851,7,0,0,0
LoraWAN 2 gateways,0.3,1956,17,60,1000000,215,2997,89976,1155,0,2997,1973,7,-1973,0,0
LoraWAN 3 gateways,0.3,2060,13,60,1000000,215,2997,94760,1155,0,2997,2070,7,-2073,0,0
Multihop 1 gateways,0.4,3651,162,60,1000000,215,3881,426458,1155,7,0,3813,7,7,54,0.999632
LoraWAN 1 gateways,0.4,1035,8,60,1000000,215,3743,47610,1155,0,2700,1043,7,0,0,0
LoraWAN 2 gateways,0.4,2434,14,60,1000000,215,3743,111964,1155,0,3743,2448,7,-2448,0,0
LoraWAN 3 gateways,0.4,2542,36,60,1000000,215,3743,116932,1155,0,3743,2571,7,-2578,0,0
Multihop 1 gateways,0.5,4237,238,60,1000000,215,4581,489036,1155,16,0,4475,7,10,80,0.997785
LoraWAN 1 gateways,0.5,1265,10,60,1000000,215,4360,58190,1155,0,3085,1275,7,0,0,0
LoraWAN 2 gateways,0.5,2854,26,60,1000000,215,4360,131284,1155,0,4360,2880,7,-2880,0,0
LoraWAN 3 gateways,0.5,3000,41,60,1000000,215,4360,138000,1155,0,4360,3029,7,-3041,0,0
Multihop 1 gateways,0.6,4980,136,60,1000000,215,5246,572329,1155,12,0,5116,7,14,104,0.99986
LoraWAN 1 gateways,0.6,1393,2,60,1000000,215,4902,64078,1155,0,3507,1395,7,0,0,0
LoraWAN 2 gateways,0.6,3141,47,60,1000000,215,4902,144486,1155,0,4902,3188,7,-3188,0,0
LoraWAN 3 gateways,0.6,3330,37,60,1000000,215,4902,153180,1155,0,4902,3356,7,-3367,0,0
Multihop 1 gateways,0.7,5464,216,60,1000000,215,5816,632476,1155,14,0,5680,7,15,107,0.999716
LoraWAN 1 gateways,0.7,1520,26,60,1000000,215,5371,69920,1155,0,3825,1546,7,0,0,0
LoraWAN 2 gateways,0.7,3449,34,60,1000000,215,5371,158654,1155,0,5371,3483,7,-3483,0,0
LoraWAN 3 gateways,0.7,3610,66,60,1000000,215,5371,166060,1155,0,5371,3655,7,-3676,0,0
Multihop 1 gateways,0.8,5856,299,60,1000000,215,6363,671305,1155,30,0,6156,7,19,159,0.99941
LoraWAN 1 gateways,0.8,1614,38,60,1000000,215,5807,74244,1155,0,4155,1652,7,0,0,0
LoraWAN 2 gateways,0.8,3726,58,60,1000000,215,5807,171396,1155,0,5807,3784,7,-3784,0,0
LoraWAN 3 gateways,0.8,3921,57,60,1000000,215,5807,180366,1155,0,5807,3966,7,-3978,0,0
Multihop 1 gateways,0.9,6194,435,60,1000000,215,6875,706528,1155,35,0,6629,7,9,202,0.998878
LoraWAN 1 gateways,0.9,1699,38,60,1000000,215,6197,78154,1155,0,4460,1737,7,0,0,0
LoraWAN 2 gateways,0.9,3945,75,60,1000000,215,6197,181470,1155,0,6197,4020,7,-4020,0,0
LoraWAN 3 gateways,0.9,4182,64,60,1000000,215,6197,192372,1155,0,6197,4232,7,-4246,0,0
Multihop 1 gateways,1,6441,635,60,1000000,215,7341,730936,1155,21,0,7077,7,17,227,0.998476
LoraWAN 1 gateways,1,1795,26,60,1000000,215,6541,82570,1155,0,4720,1821,7,0,0,0
LoraWAN 2 gateways,1,4181,54,60,1000000,215,6541,192326,1155,0,6541,4236,7,-4235,0,0
LoraWAN 3 gateways,1,4377,105,60,1000000,215,6541,201342,1155,0,6541,4451,7,-4482,0,0
