case,rate,decoded,non_decoded,nodes_number,life_time,maximum_trans,gen_packets,delay,max_delay,interference_in_node,out_of_range_in_ge,in_range_in_ge,max_sf,time_out,drop_p_async,fairness
LoraWAN 3 gateways,0.3,1808,19,40,1000000,215,2016,83168,1155,0,2016,1820,7,-1827,0,0
Multihop 1 gateways,0.4,2514,39,40,1000000,215,2627,324013,1155,6,0,2553,7,7,61,0.999681
LoraWAN 1 gateways,0.4,727,20,40,1000000,215,2526,33442,1155,0,1779,747,7,0,0,0
LoraWAN 2 gateways,0.4,1821,12,40,1000000,215,2526,83766,1155,0,2526,1833,7,-1833,0,0
LoraWAN 3 gateways,0.4,2268,15,40,1000000,215,2526,104328,1155,0,2526,2277,7,-2283,0,0
Multihop 1 gateways,0.5,2926,88,40,1000000,215,3114,373609,1155,10,0,3014,7,8,82,0.999695
LoraWAN 1 gateways,0.5,903,2,40,1000000,215,2938,41538,1155,0,2033,905,7,0,0,0
LoraWAN 2 gateways,0.5,2106,14,40,1000000,215,2938,96876,1155,0,2938,2120,7,-2120,0,0
LoraWAN 3 gateways,0.5,2629,35,40,1000000,215,2938,120934,1155,0,2938,2649,7,-2664,0,0
Multihop 1 gateways,0.6,3217,218,40,1000000,215,3554,411330,1155,7,0,3435,7,5,107,0.998288
LoraWAN 1 gateways,0.6,980,6,40,1000000,215,3301,45080,1155,0,2315,986,7,0,0,0
LoraWAN 2 gateways,0.6,2390,24,40,1000000,215,3301,109940,1155,0,3301,2414,7,-2414,0,0
LoraWAN 3 gateways,0.6,2950,32,40,1000000,215,3301,135700,1155,0,3301,2971,7,-2982,0,0
Multihop 1 gateways,0.7,3545,204,40,1000000,215,3920,449814,1155,14,0,3749,7,4,153,0.99598
LoraWAN 1 gateways,0.7,1068,6,40,1000000,215,3585,49128,1155,0,2511,1074,7,0,0,0
LoraWAN 2 gateways,0.7,2564,32,40,1000000,215,3585,117944,1155,0,3585,2596,7,-2596,0,0
LoraWAN 3 gateways,0.7,3190,59,40,1000000,215,3585,146740,1155,0,3585,3226,7,-3249,0,0
Multihop 1 gateways,0.8,4072,78,40,1000000,215,4312,513992,1155,19,0,4150,7,7,136,0.999031
LoraWAN 1 gateways,0.8,1139,12,40,1000000,215,3887,52394,1155,0,2736,1151,7,0,0,0
LoraWAN 2 gateways,0.8,2766,28,40,1000000,215,3887,127236,1155,0,3887,2794,7,-2794,0,0
LoraWAN 3 gateways,0.8,3436,49,40,1000000,215,3887,158056,1155,0,3887,3472,7,-3485,0,0
Multihop 1 gateways,0.9,4325,142,40,1000000,215,4652,549162,1155,15,0,4467,7,8,162,0.999448
LoraWAN 1 gateways,0.9,1244,8,40,1000000,215,4149,57224,1155,0,2897,1252,7,0,0,0
LoraWAN 2 gateways,0.9,2979,16,40,1000000,215,4149,137034,1155,0,4149,2995,7,-2995,0,0
LoraWAN 3 gateways,0.9,3682,59,40,1000000,215,4149,169372,1155,0,4149,3725,7,-3741,0,0
Multihop 1 gateways,1,4651,79,40,1000000,215,4979,588502,1155,27,0,4730,7,14,208,0.998027
LoraWAN 1 gateways,1,1276,20,40,1000000,215,4361,58696,1155,0,3065,1296,7,0,0,0
LoraWAN 2 gateways,1,3136,26,40,1000000,215,4361,144256,1155,0,4361,3163,7,-3162,0,0
LoraWAN 3 gateways,1,3894,51,40,1000000,215,4361,179124,1155,0,4361,3937,7,-3945,0,0
Multihop 1 gateways,0.1,748,4,40,1000000,215,760,99592,1155,0,0,752,7,1,7,0.999823
LoraWAN 1 gateways,0.1,202,0,40,1000000,215,758,9292,1155,0,556,202,7,0,0,0
LoraWAN 2 gateways,0.1,537,1,40,1000000,215,758,24702,1155,0,758,538,7,-538,0,0
LoraWAN 3 gateways,0.1,739,0,40,1000000,215,758,33994,1155,0,758,739,7,-739,0,0
Multihop 1 gateways,0.2,1401,2,40,1000000,215,1447,176558,1155,11,0,1403,7,1,32,0.997768
LoraWAN 1 gateways,0.2,388,0,40,1000000,215,1434,17848,1155,0,1046,388,7,0,0,0
LoraWAN 2 gateways,0.2,999,5,40,1000000,215,1434,45954,1155,0,1434,1004,7,-1004,0,0
LoraWAN 3 gateways,0.2,1390,8,40,1000000,215,1434,63940,1155,0,1434,1398,7,-1398,0,0
Multihop 1 gateways,0.3,1961,20,40,1000000,215,2056,251341,1155,10,0,1981,7,1,64,0.998994
LoraWAN 1 gateways,0.3,539,0,40,1000000,215,2016,24794,1155,0,1477,539,7,0,0,0
LoraWAN 2 gateways,0.3,1378,11,40,1000000,215,2016,63388,1155,0,2016,1389,7,-1389,0,0
LoraWAN 3 gateways,0.3,1956,7,40,1000000,215,2016,89976,1155,0,2016,1963,7,-1963,0,0
Multihop 1 gateways,0.4,2418,64,40,1000000,215,2608,303971,1155,38,0,2482,7,1,87,0.99747
LoraWAN 1 gateways,0.4,688,8,40,1000000,215,2526,31648,1155,0,1830,696,7,0,0,0
LoraWAN 2 gateways,0.4,1750,11,40,1000000,215,2526,80500,1155,0,2526,1761,7,-1761,0,0
LoraWAN 3 gateways,0.4,2445,15,40,1000000,215,2526,112470,1155,0,2526,2460,7,-2460,0,0
Multihop 1 gateways,0.5,2791,114,40,1000000,215,3097,354335,1155,58,0,2905,7,3,131,0.997201
LoraWAN 1 gateways,0.5,793,6,40,1000000,215,2938,36478,1155,0,2139,799,7,0,0,0
LoraWAN 2 gateways,0.5,2040,13,40,1000000,215,2938,93840,1155,0,2938,2053,7,-2053,0,0
LoraWAN 3 gateways,0.5,2847,12,40,1000000,215,2938,130962,1155,0,2938,2859,7,-2859,0,0
Multihop 1 gateways,0.6,3222,82,40,1000000,215,3520,405201,1155,72,0,3304,7,3,141,0.99583
LoraWAN 1 gateways,0.6,880,8,40,1000000,215,3301,40480,1155,0,2413,888,7,0,0,0
LoraWAN 2 gateways,0.6,2303,15,40,1000000,215,3301,105938,1155,0,3301,2318,7,-2318,0,0
LoraWAN 3 gateways,0.6,3186,35,40,1000000,215,3301,146556,1155,0,3301,3221,7,-3221,0,0
Multihop 1 gateways,0.7,3590,34,40,1000000,215,3888,446651,1155,65,0,3624,7,4,195,0.997498
LoraWAN 1 gateways,0.7,989,6,40,1000000,215,3585,45494,1155,0,2590,995,7,0,0,0
LoraWAN 2 gateways,0.7,2505,26,40,1000000,215,3585,115230,1155,0,3585,2531,7,-2531,0,0
LoraWAN 3 gateways,0.7,3460,38,40,1000000,215,3585,159160,1155,0,3585,3498,7,-3498,0,0
Multihop 1 gateways,0.8,3808,94,40,1000000,215,4256,466153,1155,88,0,3902,7,6,260,0.989073
LoraWAN 1 gateways,0.8,1056,18,40,1000000,215,3887,48576,1155,0,2813,1074,7,0,0,0
LoraWAN 2 gateways,0.8,2705,27,40,1000000,215,3887,124430,1155,0,3887,2732,7,-2732,0,0
LoraWAN 3 gateways,0.8,3763,23,40,1000000,215,3887,173098,1155,0,3887,3786,7,-3786,0,0
Multihop 1 gateways,0.9,4175,82,40,1000000,215,4603,522391,1155,74,0,4257,7,8,264,0.994131
LoraWAN 1 gateways,0.9,1120,4,40,1000000,215,4149,51520,1155,0,3025,1124,7,0,0,0
LoraWAN 2 gateways,0.9,2886,27,40,1000000,215,4149,132756,1155,0,4149,2913,7,-2913,0,0
LoraWAN 3 gateways,0.9,4014,29,40,1000000,215,4149,184644,1155,0,4149,4043,7,-4043,0,0
Multihop 1 gateways,1,4335,170,40,1000000,215,4914,533515,1155,140,0,4505,7,14,255,0.995621
LoraWAN 1 gateways,1,1170,28,40,1000000,215,4361,53820,1155,0,3163,1198,7,0,0,0
LoraWAN 2 gateways,1,3047,33,40,1000000,215,4361,140162,1155,0,4361,3081,7,-3080,0,0
LoraWAN 3 gateways,1,4206,44,40,1000000,215,4361,193476,1155,0,4361,4251,7,-4250,0,0
Multihop 1 gateways,0.1,754,0,40,1000000,215,759,74248,1155,2,0,754,7,0,3,0.999979
LoraWAN 1 gateways,0.1,246,0,40,1000000,215,758,11316,1155,0,512,246,7,0,0,0
LoraWAN 2 gateways,0.1,587,1,40,1000000,215,758,27002,1155,0,758,588,7,-588,0,0
LoraWAN 3 gateways,0.1,754,4,40,1000000,215,758,34684,1155,0,758,758,7,-758,0,0
Multihop 1 gateways,0.2,1401,22,40,1000000,215,1444,137266,1155,8,0,1424,7,1,12,0.99974
LoraWAN 1 gateways,0.2,448,4,40,1000000,215,1434,20608,1155,0,982,452,7,0,0,0
LoraWAN 2 gateways,0.2,1106,8,40,1000000,215,1434,50876,1155,0,1434,1114,7,-1114,0,0
LoraWAN 3 gateways,0.2,1425,9,40,1000000,215,1434,65550,1155,0,1434,1434,7,-1434,0,0
Multihop 1 gateways,0.3,2008,11,40,1000000,215,2043,199621,1155,6,0,2019,7,0,18,0.999915
LoraWAN 1 gateways,0.3,639,8,40,1000000,215,2016,29394,1155,0,1369,647,7,0,0,0
LoraWAN 2 gateways,0.3,1532,12,40,1000000,215,2016,70472,1155,0,2016,1544,7,-1544,0,0
LoraWAN 3 gateways,0.3,2008,8,40,1000000,215,2016,92368,1155,0,2016,2016,7,-2016,0,0
Multihop 1 gateways,0.4,2535,18,40,1000000,215,2593,247171,1155,10,0,2553,7,1,29,0.999827
LoraWAN 1 gateways,0.4,803,2,40,1000000,215,2526,36938,1155,0,1721,805,7,0,0,0
LoraWAN 2 gateways,0.4,1923,21,40,1000000,215,2526,88458,1155,0,2526,1944,7,-1944,0,0
LoraWAN 3 gateways,0.4,2514,12,40,1000000,215,2526,115644,1155,0,2526,2526,7,-2526,0,0
Multihop 1 gateways,0.5,2883,129,40,1000000,215,3053,280790,1155,6,0,3012,7,0,35,0.999248
LoraWAN 1 gateways,0.5,960,6,40,1000000,215,2938,44160,1155,0,1972,966,7,0,0,0
LoraWAN 2 gateways,0.5,2233,39,40,1000000,215,2938,102718,1155,0,2938,2272,7,-2272,0,0
LoraWAN 3 gateways,0.5,2918,20,40,1000000,215,2938,134228,1155,0,2938,2938,7,-2938,0,0
Multihop 1 gateways,0.6,3320,97,40,1000000,215,3480,321419,1155,30,0,3417,7,0,33,0.998864
LoraWAN 1 gateways,0.6,1056,12,40,1000000,215,3301,48576,1155,0,2233,1068,7,0,0,0
LoraWAN 2 gateways,0.6,2547,26,40,1000000,215,3301,117162,1155,0,3301,2573,7,-2573,0,0
LoraWAN 3 gateways,0.6,3273,28,40,1000000,215,3301,150558,1155,0,3301,3301,7,-3301,0,0
Multihop 1 gateways,0.7,3667,76,40,1000000,215,3823,350056,1155,22,0,3743,7,1,57,0.999815
LoraWAN 1 gateways,0.7,1160,12,40,1000000,215,3585,53360,1155,0,2413,1172,7,0,0,0
LoraWAN 2 gateways,0.7,2760,29,40,1000000,215,3585,126960,1155,0,3585,2789,7,-2789,0,0
LoraWAN 3 gateways,0.7,3526,59,40,1000000,215,3585,162196,1155,0,3585,3585,7,-3585,0,0
Multihop 1 gateways,0.8,3897,174,40,1000000,215,4177,372269,1155,26,0,4071,7,2,78,0.999573
LoraWAN 1 gateways,0.8,1251,8,40,1000000,215,3887,57546,1155,0,2628,1259,7,0,0,0
LoraWAN 2 gateways,0.8,2959,38,40,1000000,215,3887,136114,1155,0,3887,2997,7,-2997,0,0
LoraWAN 3 gateways,0.8,3844,43,40,1000000,215,3887,176824,1155,0,3887,3887,7,-3887,0,0
Multihop 1 gateways,0.9,4260,152,40,1000000,215,4503,409423,1155,20,0,4412,7,2,69,0.999552
LoraWAN 1 gateways,0.9,1340,20,40,1000000,215,4149,61640,1155,0,2789,1360,7,0,0,0
LoraWAN 2 gateways,0.9,3179,38,40,1000000,215,4149,146234,1155,0,4149,3217,7,-3217,0,0
LoraWAN 3 gateways,0.9,4097,52,40,1000000,215,4149,188462,1155,0,4149,4149,7,-4149,0,0
Multihop 1 gateways,1,4564,76,40,1000000,215,4773,435070,1155,56,0,4640,7,1,76,0.999611
LoraWAN 1 gateways,1,1364,47,40,1000000,215,4361,62744,1155,0,2950,1411,7,0,0,0
LoraWAN 2 gateways,1,3316,51,40,1000000,215,4361,152536,1155,0,4361,3368,7,-3367,0,0
LoraWAN 3 gateways,1,4309,51,40,1000000,215,4361,198214,1155,0,4361,4361,7,-4360,0,0
Multihop 1 gateways,0.1,746,4,40,1000000,215,760,73668,1155,4,0,750,7,1,5,0.999822
LoraWAN 1 gateways,0.1,242,0,40,1000000,215,758,11132,1155,0,516,242,7,0,0,0
LoraWAN 2 gateways,0.1,442,4,40,1000000,215,758,20332,1155,0,758,446,7,-446,0,0
LoraWAN 3 gateways,0.1,658,4,40,1000000,215,758,30268,1155,0,758,662,7,-662,0,0
Multihop 1 gateways,0.2,1388,36,40,1000000,215,1444,139253,1155,8,0,1424,7,1,11,0.99926
LoraWAN 1 gateways,0.2,479,4,40,1000000,215,1434,22034,1155,0,951,483,7,0,0,0
LoraWAN 2 gateways,0.2,817,7,40,1000000,215,1434,37582,1155,0,1434,824,7,-824,0,0
LoraWAN 3 gateways,0.2,1243,8,40,1000000,215,1434,57178,1155,0,1434,1251,7,-1251,0,0
Multihop 1 gateways,0.3,1973,28,40,1000000,215,2043,196307,1155,8,0,2001,7,4,30,0.997378
LoraWAN 1 gateways,0.3,688,4,40,1000000,215,2016,31648,1155,0,1324,692,7,0,0,0
LoraWAN 2 gateways,0.3,1118,12,40,1000000,215,2016,51428,1155,0,2016,1130,7,-1130,0,0
LoraWAN 3 gateways,0.3,1755,15,40,1000000,215,2016,80730,1155,0,2016,1770,7,-1770,0,0
Multihop 1 gateways,0.4,2466,52,40,1000000,215,2586,243920,1155,28,0,2518,7,4,36,0.999674
LoraWAN 1 gateways,0.4,862,4,40,1000000,215,2526,39652,1155,0,1660,866,7,0,0,0
LoraWAN 2 gateways,0.4,1475,16,40,1000000,215,2526,67850,1155,0,2526,1491,7,-1491,0,0
LoraWAN 3 gateways,0.4,2198,13,40,1000000,215,2526,101108,1155,0,2526,2211,7,-2211,0,0
Multihop 1 gateways,0.5,2878,83,40,1000000,215,3041,288352,1155,25,0,2961,7,8,47,0.997582
LoraWAN 1 gateways,0.5,1022,21,40,1000000,215,2938,47012,1155,0,1895,1043,7,0,0,0
LoraWAN 2 gateways,0.5,1679,23,40,1000000,215,2938,77234,1155,0,2938,1702,7,-1702,0,0
LoraWAN 3 gateways,0.5,2561,25,40,1000000,215,2938,117806,1155,0,2938,2586,7,-2586,0,0
Multihop 1 gateways,0.6,3324,60,40,1000000,215,3467,331493,1155,19,0,3384,7,5,59,0.998947
LoraWAN 1 gateways,0.6,1119,10,40,1000000,215,3301,51474,1155,0,2172,1129,7,0,0,0
LoraWAN 2 gateways,0.6,1856,17,40,1000000,215,3301,85376,1155,0,3301,1873,7,-1873,0,0
LoraWAN 3 gateways,0.6,2860,22,40,1000000,215,3301,131560,1155,0,3301,2882,7,-2882,0,0
Multihop 1 gateways,0.7,3577,85,40,1000000,215,3797,348213,1155,43,0,3662,7,7,85,0.996742
LoraWAN 1 gateways,0.7,1242,30,40,1000000,215,3585,57132,1155,0,2313,1272,7,0,0,0
LoraWAN 2 gateways,0.7,2027,24,40,1000000,215,3585,93242,1155,0,3585,2051,7,-2051,0,0
LoraWAN 3 gateways,0.7,3102,16,40,1000000,215,3585,142692,1155,0,3585,3118,7,-3118,0,0
Multihop 1 gateways,0.8,3784,221,40,1000000,215,4150,366658,1155,27,0,4005,7,14,104,0.995957
LoraWAN 1 gateways,0.8,1339,18,40,1000000,215,3887,61594,1155,0,2530,1357,7,0,0,0
LoraWAN 2 gateways,0.8,2226,19,40,1000000,215,3887,102396,1155,0,3887,2245,7,-2245,0,0
LoraWAN 3 gateways,0.8,3375,35,40,1000000,215,3887,155250,1155,0,3887,3410,7,-3410,0,0
Multihop 1 gateways,0.9,4140,138,40,1000000,215,4474,403258,1155,74,0,4278,7,14,108,0.995321
LoraWAN 1 gateways,0.9,1437,8,40,1000000,215,4149,66102,1155,0,2704,1445,7,0,0,0
LoraWAN 2 gateways,0.9,2351,30,40,1000000,215,4149,108146,1155,0,4149,2381,7,-2381,0,0
LoraWAN 3 gateways,0.9,3599,34,40,1000000,215,4149,165554,1155,0,4149,3633,7,-3633,0,0
Multihop 1 gateways,1,4458,100,40,1000000,215,4749,432563,1155,58,0,4558,7,14,119,0.996447
LoraWAN 1 gateways,1,1516,8,40,1000000,215,4361,69736,1155,0,2837,1524,7,0,0,0
LoraWAN 2 gateways,1,2486,27,40,1000000,215,4361,114356,1155,0,4361,2513,7,-2513,0,0
LoraWAN 3 gateways,1,3788,25,40,1000000,215,4361,174248,1155,0,4361,3814,7,-3813,0,0
