case,rate,decoded,non_decoded,nodes_number,life_time,maximum_trans,gen_packets,delay,max_delay,interference_in_node,out_of_range_in_ge,in_range_in_ge,max_sf,time_out,drop_p_async,fairness
LoraWAN 2 gateways,0.5,466,7,160,100000,21,1174,40.8889,1155,0,1174,473,7,-473,0,0
LoraWAN 3 gateways,0.5,669,9,160,100000,21,1174,40.8889,1155,0,1174,678,7,-678,0,0
Multihop 1 gateways,0.6,1094,86,160,100000,21,1468,194.889,1155,63,0,1180,7,13,212,0.985429
LoraWAN 1 gateways,0.6,88,0,160,100000,21,1333,9.2,1155,0,1245,88,7,0,0,0
LoraWAN 2 gateways,0.6,504,9,160,100000,21,1333,40.8889,1155,0,1333,513,7,-513,0,0
LoraWAN 3 gateways,0.6,731,13,160,100000,21,1333,40.8889,1155,0,1333,744,7,-744,0,0
Multihop 1 gateways,0.7,1040,199,160,100000,21,1609,194.889,1155,85,0,1240,7,17,268,0.967763
LoraWAN 1 gateways,0.7,84,2,160,100000,21,1458,9.2,1155,0,1372,86,7,0,0,0
LoraWAN 2 gateways,0.7,594,16,160,100000,21,1458,40.8889,1155,0,1458,611,7,-610,0,0
LoraWAN 3 gateways,0.7,831,16,160,100000,21,1458,40.8889,1155,0,1458,848,7,-847,0,0
Multihop 1 gateways,0.8,1291,92,160,100000,21,1791,194.889,1155,101,0,1383,7,19,288,0.980096
LoraWAN 1 gateways,0.8,95,0,160,100000,21,1567,9.2,1155,0,1472,95,7,0,0,0
LoraWAN 2 gateways,0.8,618,9,160,100000,21,1567,40.8889,1155,0,1567,627,7,-627,0,0
LoraWAN 3 gateways,0.8,876,25,160,100000,21,1567,40.8889,1155,0,1567,901,7,-901,0,0
Multihop 1 gateways,0.9,1252,222,160,100000,21,1977,194.889,1155,119,0,1476,7,21,363,0.973334
LoraWAN 1 gateways,0.9,111,0,160,100000,21,1688,9.2,1155,0,1577,111,7,0,0,0
LoraWAN 2 gateways,0.9,669,8,160,100000,21,1688,40.8889,1155,0,1688,677,7,-677,0,0
LoraWAN 3 gateways,0.9,942,25,160,100000,21,1688,40.8889,1155,0,1688,967,7,-967,0,0
Multihop 1 gateways,1,1376,161,160,100000,21,2105,194.889,1155,120,0,1537,7,29,419,0.952536
LoraWAN 1 gateways,1,102,2,160,100000,21,1780,9.2,1155,0,1676,104,7,0,0,0
LoraWAN 2 gateways,1,700,16,160,100000,21,1780,40.8889,1155,0,1780,716,7,-716,0,0
LoraWAN 3 gateways,1,1009,18,160,100000,21,1780,40.8889,1155,0,1780,1027,7,-1027,0,0
